content,sentiment
pembaruan buruk gamenya fps dropngebugturun pesawat peta putih tombol granat peralatan medis kadang munculdan sungai hilang ponsel spesifikasi game tolong perbaiki ya pembaruan banyakin skin item perbaiki kualitas grafis gamenya,0
main game sholat mesjid,0
pubg versi kemarin sinyal bagus kadang lancar mainkan versi lancar semoga versi lancar,1
sedih main pubg skin mahar gacha sulit skin pelit ya tencent,0
game haram game grafik buruk pemainnya sok keras,1
wow to pembaruan bagus,1
keren,2
bug kerusakan tembak kepala musuh musuh tembak telat mati jaringan bagus,1
ok gamenya bagus ukuran game tolong infinite diringan pemain berspek ponsel rendah bermain pendapat game selebihnya ok,1
bagus,2
lancar jaringan bagussangat mengganggu bagus kalah mohon perbaiki,1
cheat,2
bagus,0
pertandingan karakter hilang jaringan bagus bagus lobi coba bug perbaiki secepatnya mengganggu segitu semoga cepat tanggapi,0
ponsel ram main ya bintang duluh ya admin,2
bagus menghibur,2
lucu pubg jaringan jaringan lancar ntah memuat permintaan habis main,0
seru aje game semenjak hapus instalan game mengunduh bagus,2
sulit masuk permainan tolong bantu,1
hai zona merah,0
mengunduh,0
game adil lelah main menang kemampuan bagus akurasi bagus menembak musuh musuh sulit akurasi bagus tembak pakai zet tempur,0
gamenya buruk,0
cobak perbaiki koneksi,0
game mati kena azab situ menyembah menyembah berhala hahaha,2
macet login mohon perbaiki,1
games pembaruan ancur jaringan normal lancar parah ngebuk turun,0
tolong server diperbaiki,1
tolong rp skin senjata scarl tolong perhatikan komentar pemain tencent terima kasih,1
gaya skin uptade kesalahan habis habis main bug,1
archangel livik,1
bagus,2
tersambung facebook,0
kakak tolong sensi pubg ponsel oppo,2
buka pubg,2
game team deathmatch peluru sinyal bagus jaringan musim tombol emote in game hilang tombol emotenya in game tolong game cheat bug kyk,0
gamenya berat menyesal habis pembaruan bug kaca pecah suaranya kesal pergerakkan playernya lambat berat nyaman pembaruan turun tier pengaturan biasanyaa tolong perbaiki pembaruan,1
teruntuk pengembang bug ya lancar giliran musuh jaringan merah giliran jaringan hijau maksudnya ya dev kasihan main rilis perubahan bug,0
game bagus,2
game bagus,2
ukuran perkecil bug hilang,0
game berat,0
game nyaman main metro royale langsung terjatuh bug,0
anjing ponsel langsung macet,2
halo guyss hahahahahah,1
kadang,2
mengunduh game jelek pembaruan,0
game bermain menarik pembaruan,2
server jaringan,1
samsung perim main game,0
livik bug,0
terganggu bug rasakan bug sinyal sinyal stabil turun sinyal penyedia sinyal bagus membuka aplikasi jaringan bagus bermain pubg mobile jaringan dapatkan mengganggu kualitas bermain kecewa,0
pubg peringkat,1
game login,0
bagus anak,1
nt,2
jelek,2
maaf bintang bug,1
sulit,1
perangkat prosesor snapdragon mengalami grafik terputus putus berhadapan musuh game grafik terputus putus menjatuhkan prosesor mendukung game game menyempurnakan prosesor sistem perangkat mohon perbaiki secepatnya salam winner,2
terhormat pengembang game kasih bintang pubg sekarng pubg beda game playnya bagus segi pembaruan banyk updatesehingga pra pemain ponselnya kntang bermain ingatkan pembaruannya menerusteman main syapada hilang kemanadan bermain,0
game grafik buruk,0
good game,0
coba main,2
gambar grafiknya grafik buruk,0
berhubung kemerdekaan tolong tambahkan senjata milik indonesia,2
dulukini patah hapus instalan,0
game sepi cheat cheat ganti banhlemah penanggulangan,1
versi,1
masuk,2
maaf pengembang kasih bintang grafik bagus bagus salah tolong kurangi lancar bugnya mati nonton tim gerak avatarny perbaiki kasih bintang nantiny,1
kebanyakan acara admin benarkan bug lancar server bermain mental lobi kd turun,1
game seru,1
data penyimpanan tolong dikurangi,2
hai pertandingan ulang bermain ins hukuman,0
werf,2
bagus,2
habis pembaruan sulit login,2
ketemu bug mobil masuk tanah mohon bug perbaiki,2
hilangkan bug game biar peminat game pubg mobile,0
bagus,2
perangkat membuka kunci fps game menyegarkan membuka kunci,0
game haram free fire biar profesional,0
gamenya seru zona livik cepattolong koreksi,2
tolong giro senjata persetan kamera kembalikan biar nyaman mengatur pisah melamun atur sensi lo,0
game seru sinyal lancar,2
pubg game haram,0
masuk,2
donload pembaharuan skin dipakai,2
gamenya bagus main wifi sinyalnya jelek,1
izin membuka akun terkena phising memainkan pubg musim laporan game pubg tanggapan tanggapi akun mohon pubg membantu terima kasih,0
tencent anjing mengunduh masuk bgsd,2
game bagus maaf kakak robot,1
gamenya bagus bagus,2
game bagus menghibur bagus cheat bug bermain team deathmatch,1
game,0
ya bermain,0
seru pubg zaman,0
ponsel mumpuni grafik terputus putus,0
game bagus grafis jaga hd jaringan diperhatikan sinyal bagus masuk game,1
game bagus,2
permisi ya pertandingan pertandingan masuk masuk menit ya,0
poin cepat bandingkan ayamnya parah game off main,0
main game nyaman kaku robotsekarang belajar kaku kalisama swipe layar lompat lompat kacau,0
aplikasi bagus,2
game main cheat kena deteksi perilaku pertandingan normal dipantau ketat melindungi lingkungan permainan pemeriksaan keamanan ketat pertandingan game,0
bagus,1
akusukagameini,2
dimainkan tersambung wifi dimainkan tersambung data seluler,1
game pubg mobile kluhan menyarankan acara perbanyak pemain cepat bosan menyelesaikan misieven hadiah skin senjata trial tas trial hlem trial semangat menyelesaikan acara bermain sekedar main tida tujuan,2
habis pembaruan aplikasi,0
pembaruan nyatolonglah hargai orang ponsel kentang main pubgsusah duluyg,0
pengembang tolong ponsel android ram kasihan,2
kembalikan pubg hai main berubah nyaman,0
ema het oh,2
portinaiti la pubg,2
game bagus grafik oke bug ganggu bermain suka lancar mohon perbaiki ya terima kasih,1
game kontol,0
bagus,2
permainan lemah kasih lawan seimbang hiburan,1
suka game,2
bagus,2
grafiknya cupu patah karakter normal,1
ponsel poco gerak kebawah game aman aman,1
dinglod,0
uh,1
meningkatkan pembaruan login aplikasi error hapus mengunduh ulang,1
game haram,0
jelek,0
game haram,0
pembaruan bugnya bug skin mistik kaku tanda peta hilang in game konsentrasi terganggu bug layar bali game mendiamkan layar,0
mengunduh main eh terbuka aplikasi habiskan kuota,0
tolong bugnya perbaiki bug mati livik rekan tim macet hidupkan karakter tolong perbaikan nyaman main semoga baca,1
game cupu laporkan bug hilang hilang mainnya bug tolong perbaiki dorongan peringkat sulit,0
game oketapi bug ya admin,1
suka bug cheat kekurangannya perbaiki masukan mohon skin senjata pakaian pelit uc,2
aplikasinya gamenya bagus menurutku tolong bugnya file kurangin ya admin berhenti main bug aplikasinya berat,0
game bagus seru sulit cari pertandingan ya berhari main temu pertandingan,1
aq kasih bintang ya,1
masuk pertempurannyagak,1
game bagusgamenya seru main seru,2
kasih bintang grafik game bermain ponsel mendukung game ok rendering bos perbaiki terjun pesawat langsung masuk tanah turun pindah terjun darat cari menjarah rumahnya ok perbaiki ya bos kasih bintang,0
masuk pubg tolonglah,1
bagus bagus livik bug terkadang tombol hilang tombol adjust tombol granat tombol med hilang seru,2
server buruk,0
berat game cheat habis game seramai orang campers,0
penuh,0
bagus login,2
bagus bunuh teman peta unrangked jalan suka sistem tolong perbaiki,0
ukuran in tolong ram biar main main pubg ponsel kentang,0
bagus,2
ya habis pembaruan server error,2
bubar kukasih bintang,2
bagus,2
how,1
suka game main patah,2
bug recall,0
game bagus kasihan orang ponsel ponsel kentang main pubg,0
rusak,0
bagus realistic free fire grafik game play nyaman seekali silahkan mengunduh,2
tolong game bagus,2
suka game mengunduh pembaruan,1
hai pubg aneh login pakai data pakai wifi lancar main teman tolong perbaiki,2
maaf ya kasih ana sulit hehe,2
bug video audio patah patah menit,1
bintang naikin kasih bintang mngtasi bug sbbdi game karakter musuh kepalanya game memegang senjatasenjatanya kelitaan on teropong bidik musuh langkah musuh musuh mati alamin apartemen schooll semoga keluhan bermain game sampi terbaca tencent sekian pemain terimakasiihh,1
foto,0
bermain game perangkat mumpuni tolong perbaiki bug grafis jaringan nyaman rindu pubg salam pubg mobile semoga balass,0
tolong kurangi muat,1
pubg grafik buruk free fire bagus,0
data emoji trial bintang ya,0
ponsel tergolong kentang ya pemain pembaruan terbaru suka lancar patah patah membeku bertarung pengaturan grafis rendah lancar jaya lancar custom rom benci,1
bermain bagus kadang suka bug kesal keselnya bag mohon perbaiki game bagus bagus,1
kakak pembaruan bug jaringan bagus prosesor bug,1
gamenya seru lancar bug pembaruannya makan kuata tolong diperbaiki,1
main jam notifikasi langsung tunggu menit main sehari main jam login main,0
bagus,2
game terbaik,2
game pubg bagus,2
bagus,0
mengunduh nyaman ana sarankan pengembang menutup aplikasi merugikan penggemar,1
habis pembaruan memaksa tutup,1
tolong notifikasi membunuh perbaiki suka bingung musuh mengalahkan bagus,0
citernyebelinbahkan cheat vip resmidah hapus game da cheat main,0
ponsel ram grafik terputus putus drop,1
menarik,2
perangkat membuka kunci fps game menyegarkan membuka kunci,0
good game,2
buruk,0
tolong kebanyakan acara game,1
gamenya bagus sayangnya game berat pembaruan ponsel,0
pubg disaat mengunduh terinstal,2
tolong tencent buka fps ponsel reno ponsel batas fps ponsel main fps halus hd,0
ram sampay penuh mengunduh pubg,0
atur usia peringatan main jam tolong pemberitahuan batas bermain suka bermain jam peringatkan usia diatas foto profil pubg lihat ponsel vivo kenapan peringatan balas komentar diam pemilik game,0
game bug,0
kreatif game sebelah,2
kadang nyeleng kadang oke,2
game membosankan teman pensiun main gamenya berat lancar biar ms parah pakai ram lancar parah,0
down performa gamenya buruk optimalisasi pubg kalah call of duty mobile company tencent game dianak tirikan game call of duty mobile penjualan,0
tolong pembaruan cepat ya,2
seru aselii tolong cheatnya kurangi kebanyakan less recoil bullets tembok retas esp,2
anjing,1
bagus,0
istimewa,2
seru gamenya sulit dpt item bilang game mahal,1
pubg unband akun blokir tolong,2
login ya tolong perbaiki,1
ok,1
gamenya bagus bug sinyal ya,0
memuat,1
mainkan sulit pembaruan datanya bos mengalahkan free fire klw,0
mengunduh game bisasaya tekan tulisan wifi tersedia bisapas tekan tulisan jaringan apapun bisasaya kesal mengunduh,0
tolong merugikan tim bodoh pemain peringkat diamond bermain bot diajak kerja paham game peringkat bodoh mengalahkan diam,1
lancar jink,0
blokir cheat blokir hebat,0
gamenya berat duluterlalu grafik terputus putus pengaturan kiri rendah beratdevice bagus berat tolong perbaiki grafik terputus putus kadang suka memaksa tutup paksa ngulangi masuk game berat,1
berat main lamahp kuat mahtolong kembalikan lagibiar ponsel kentang main dukung ponsel sultan ajatolong kembalikan,0
gamenya jbagus memuat anjing,1
tolong kasih emot gratiskan rp tolong jual emot toko hai tolong la,1
bagus,2
fpp solo masuk rapih,2
kualitas grafik buruk koneksi,0
pembaruan permainan buruk chrossair musuh kena chrossair dikepala kena memukul badan permainan,0
oke,2
tolong lancar dikurangkan pembaruan lancar parah tolong ya perbaiki,1
game seru ayo mengunduh,2
halo admin menyapa,2
grafik terputus putus biang tutup tempur macet tanggapan karakter mati bodoh pendaratan pesawat karakter masuk air turun ditengah peta air laporan ratusan pubg sunyi pemain main kebanyakan jumpa bot,1
game ya oke klien ponsel kentang mengunduh main free fire aje,0
game bagus coba main livik lawan musuh terbang terbang kelelawar ganggu darah sekarat mati kelelawar hapus kelelawar ganggu,0
berat ram,0
bagus bg sayang senjata,1
pubg game seru main sison seru kendala game cheat tolong blokir cheat merusak game terima kasih salam,2
tolong perbaiki main lancar jaringan nyaman,1
cheat,2
hm aadfdd tambahkan,2
bagus vip blokir brutal main blokir lanjutkan,0
main cheat pakai cheat akun blokir sehat,0
pubg bingung pubg kenal dimana game indah cepat nyaman tertawa lepas orang random toxic main havefun intinya suka pubg terima kasih pubg mobile,2
pubg bagus,2
game bertahan hidup op,1
pubg beratapagi ram stress mainnya mohon kuragilah penyimpanan,0
pakai snapdragon lancar parahgame cacatmakin rusak pubgjelek,0
pubg bug ya separah langkah musuh teman tembak kejauhan suaranya bot mode tunggal tembak suara langkah sejelas lantai hinggal suaranya kadang suara musuh jaringan suka melompat stabil ms suka melompat antolong diperbaiki kenyamanan,0
bug perbaiki fitur game keren,2
puas,0
akun pubg hubungkan bermain hilang ambil orang kecewa,0
gamenya bug spectate orang habis mati disana bugnya orang tonton gerak lancar lancar masuk masuk game gamenya kosong hitam gerakkan membangkitkan mohon perbaikannya kesal tolong diperbaiki pubg mobile,1
pubg data hilang masuk,1
bag tersembunyi malas,2
bagus admin pubg lancar,2
game gila anjing,0
bintang main game pembaruan mohon perbaiki terima gaji,2
hewjw bdiwnendhw eie jebw ebhr eud rurbeueuebe,2
grafik buruk,0
bagus,2
bagus,2
banyaknya acara game berat,0
bugnya bug parah musuh mati acara bug benarkan,1
pakai gfx tool aman,1
seru pintar,0
game cocok ponsel pembaruan habis perangkat,0
saran pembaruan seru,1
seru gamenya,2
benarkan bug suara tembak livik tolong,2
berat versi,1
bintang,0
minimal ram lawak admin ram ngefreem ngefrizzi ponsel berdaya admin menikmati game bermain mulus realistis pengguna ipong ipad admin deskripsi minimal game mainkan ipong,2
bagus,2
mode fpp pertandingan,2
kesal pembaruan framex berpikir ponsel cepat panas main grafik terputus putus panas kasih bintang bagus ponsel ramx tolong perbaiki,1
halo dev kemarin nyaman main main bug kecewa,1
bagus,0
game bagus bug,0
pembaruan game lagkadang kadang grafik terputus putus drop ponsel suara tembakan parah orang tembak tembak jaringan ok mohon diperbaiki bs pensiun,0
ponsel ram meledak ya rom patah patah,1
cobak perbaiki koneksi,0
ram,0
bagus,1
bagus,2
hebat tencent game bagus seru tolong diturunkan game ponsel kentang ok tencent,2
mencoba pubg ya keren,2
pembaruan terbaru main livik pengaturan tombol puncak kiri kanan hold tersangkut kecuali tekan kesal berimbas game play masuk game terkadang masuk perubahannya mohon bug main peta suka main peta livik,2
bodoh turun tersangkut langsung tolong tencent salah bodoh,2
merindukan teman tencent,2
sinyal bagus lancar,0
pembaruan bug grafik terputus putus drop perangkat samsung,0
tolong perangkat samsung snapdragon mohon pembaruan fps layar mendukung,1
game bagus berakv,2
pubg berpikir cheat,1
keren,2
tencent curang kd ketemu pemain kd aduh adil,1
kerren suka,2
mengunduh,0
mksihh menghibur kerjaan main fokus titik tujuan main garaudh penyimpanan ponsel mendukun terima kasih,2
malas,1
game orang rugi,0
tolong perbaiki grafik terputus putus drop jaringan jaringan stabil pemain kenyamanan,1
game bug,0
game firaun canda firaun,0
mengunduh niatnya nostalgia maaf login facebook gagal kecewa pemain main pubg,0
mohon tencent kembalikan main cheat blokir game kakak,0
menghibur,2
games bagus sayang msh banyk bug perbaiki semoga cepat perbaiki,1
versi pubg berat main,2
gamenya berat kiri berat,1
sinyal hijau kadangbukan kadang lancar mohon diperbaiki gamenya seru sukses pubg,1
bagus seru,0
login server gagal masuk main internet aman aman pembaruan busuk hapus instalan game,0
bagus,2
seru,0
halo mohon maaf ya kasih bintang samsung ram giga penyimpanan internal giga game butuh game terima kasih,1
grafik terputus putus,0
