content,sentiment
poin tusunya lebih banyak kurang di bandingkan chikenya parah sihh nie gamepengen off aj main,negative
banyak bug,positive
terlalu banyak bug,neutral
gem haram jangan sok keras,neutral
nggk bisa log in,negative
nge bug trus akhir ini,neutral
kebanyakan bug,neutral
weh tolong lah masa aku gk bisa login pubg sih kata server bermasalah masalah dri mana njir klo gk di bener in pasti pada pensi nnti lama kyk ros,negative
gem mantap sekali memilih kita untuk fokus ber tempur dan beker ja sama dengan tim untuk kemenangan,positive
tes aja dulu,positive
berat,negative
gak bisa login fb,negative
gema ini seru tapi agak aneh loading nya berkali kali tapi seru,positive
direkonstruksi,positive
kalau soal grafik sih hd kali kayak asli gambarnya,neutral
bintang ja dlu belum tau game in sperti apa masih percobaan,neutral
suka lag dan saat perang ada bot jadi kita ketahuan oleh musuh,negative
nice,neutral
epep burik nga ad pintu,negative
game seperti ini selalu bekerjasama dg produsen gadget karena dengan meningkatkan fitur otomatis akan membutuhkan gadget spek tinggi dan mereka perlahan akan selalu menaikkan kapasitas file menjadi lebih besar otomatis player akan membutuhkan gadget dg spek yang lebih tinggi lagi,neutral
tambahin auto aim biar kayak ef ef,neutral
ikan hiu makan bakwan game kok gk bisa by one,negative
maaf memberi bintang karna setiap bermain map nya jadi warna hitam dan karna itu saya terganggu saya sudah coba download ulang hasil nya tetap sama padalah sudah memikirkan aku jadi lebik jika bisa mohon perbaiki yah,neutral
lumayan bagustapi tolong untuk hp yg ram tolong di lancarkan,positive
hari ini susah masuk ke semua mode game baik yang rank dan bukan rank,neutral
di update udh malah ngulang dari awalmana gk balik lagi kuota nya,negative
aplikasi ini sekarang parah berat banget angkatan nya setiap pembaruan baru pembahruan nya banyak banget gak kayak dulu lagi entah memang dari game nya atau dari jaringan telkomsel yang saya gunakan tapi memang tidak sebaik dulu untuk updated nya setiap hampir selesai pasti ulang lagi dari awal bikin banyak makan kouta,negative
pas aq mau naik reng mines nya sangat mengecewakan,neutral
nya ngebug sendiri gabisa bener bener kenapa yaa,neutral
makin sini makin berat aja game nya tambah cheaters gk ada habis nya game nya gk seramai dulu org nya pada campers semua,negative
bug haram lho guys jangan di mainin gusy pubg terlalu haram,positive
mantap,positive
ko punya saya ga bisa masuk yah mw masuk malah keluar lagi kaya mengal gitu,positive
not bad,positive
tolong grafis aku gak bisa unlock grafis uhd,neutral
bugnya tolong benerin,negative
jelek masih bagus ff,negative
bagus sihh updatennyatapi plis lah bug nya di kuranginbnyak player ngendok pake bug jd ga seru,positive
bagus banget,positive
gg geming,positive
hp kentang aku udah engga bisa main lagi its shame even though this game is fun its fun but cant play anymore on low capacity cellphone,neutral
burik ke epep,negative
ok,positive
kecewa ssekali akun hilang loh login pake facebook dulu baru mau mulai main lagi eh pas login main dari awal males bener uninstal lagi ajaa thx,negative
gamenya makin kurang peminatmaaf developer ringankanlah sedikit untuk game ini kasihn para pengguna hp yang speknya kecil dan nggk bisa main gamenya,negative
knp di updatan ini kok mlah banyak bug nya sperti suara kendaraan kgak ada tiba ada orang ngepush aj pas turun dari parashut jga masih ngebug bangunan pada kagak kelihatan mau ke arah mana aja jd bingung nabrak tp gak tau nabrak apaan padahal tiap mau main udah kagak ada apk lain yg ber oprasiberjalan dan ping punya ku setabil di han tp pas nabrak squad lag dan rendering nya langsung ada dan kadang parah sampe bikin pusing karna patah tolong admin di perbaiki lah jngan cuma update,negative
baru install,neutral
belum pernah main sih tapi gw kasih ya biar developer makin semangat update nya ok,positive
lama download ny,neutral
menahan sakit dengan senyum adalah hal terhebat,positive
game bagus si tapi suka ngebag itu aja si untuk saat ini,negative
banyak penipuan di dalamnya,negative
game kontol,negative
saya selalu kurang beruntung untuk mendapatkan hadiah hadiah bagus saya kepigin dapat senjata yang bagus bagus di even,neutral
nadeo,negative
gem ih sangat bagus,positive
gagal login lewat no hp tolong diperbaiki ini,positive
kenapa dihp ssmsung lag ya padahal ram masih banyak keceww sama pubg skrg,neutral
ngbaknya minta ampun,negative
nice,positive
tambah lgi hoki nya,neutral
saya ingin protes kalo pas mau matcmaking itu nunggunya lama banget tolong dong di fix,neutral
semakin update dan hanya bermain di erangel dan livik ngeframe sering terjadi bahkan ping sampai di atas ms tolong menjadi pertimbangan bagi pihak pubg terima kasih,neutral
oke tapi jangan ber musuhan deang ff,negative
game nya bagus tapi masih ada bug nya jafi tolong dihilang kn bug nya yah,positive
game yang bagus dan sangat menghibur tetapi ada lumayan banyak cheater dan sangat banyak bug pada saat bermain tdm,neutral
game nya bagus banget tapi tolong dong developer hp ku kan kentang jadi tolong di bantu buat player hhp kentang biar gk ngeframe,positive
game sampah sama tim kok bisa saling bunuh,negative
game nya lu mayan juga,neutral
kenapa saya tidak bisa meng upgrade pubg terbaru padahal kuota saya masih cukup penyimpangan pun masih kosong serta jaringan sala lancar tapi anehnya setiap saya klik update melalui play store selatu ada pemberitahuan bahwa up yg saya lakukan selalu terrunda baik menggunakan data pribadi atau pun wifi,neutral
pubg haram,negative
pubg lebih baik jika seperti awal bermain semua tir bisa ikut bermain tidak dibataa seperti skrng,neutral
hp ram gerapick hd nya masih belum kebuka bingung tencen harus pake hp ram berapa biar grapick hd nya bisa di pake dari ram masih gk kebuka,negative
game nya bagus tapi tolong di upgared lagi dong biar kualitas nya seperti versi sebelum nya versi sebelumnya sangat baiktapi kok versi sekarang jadi banyak bug tolong di perbaikitapi sekali lagi ini game battle bagus baget,positive
bagus baget,positive
sangat tidak enak main game ini,negative
balikin akun saya saya akan kasih bingtang dulu setelah akun saya di kembalikan saya akan kasih bingtang,neutral
maksudnya udah bagus tapi sering nge bug,positive
kalo bisa di kurangin kak memorinyakita mau main game apa mau saingan bagus an hp,neutral
burik,negative
ogiffifigigigiiogogigoohohohohohogkjtjrusdijtghcufhfibfjfbffbfjfnfjfjfjfjgjggjfjfjjffjgjjgjgjgjgjgjfjd jgjkgjgigjfifjfjgf tolol uhidbdidnjehdi ifjfihifufifjdugguvuvjgiguhugjfjfiiufjfbfjxiudjfjfufjfgjfif fjfifjifjgufjfujifjf fhufufuruyfysijdinfigjgijiigigjgijgjgjdkgkgkgkjgjgjgjgjgjgjjgjghhjgjjgjghfhjfjfjfjfjjhgytyghuhyhghghhghghghghghghhghghyhyhghyuyuyughghghgjhyfugud ryrytytuuf bh bbjgijfifjfufhfhfhghhgjgjgju game ini seru dan bagus sekali,positive
bug update finish muncul terus saat pertama di mainkan di tiap harinya,positive
enak sih gamenya cuman masih banyak yang harus di benahin,neutral
gamenya bagus tapi bayak bug ya,neutral
rp sekarang yang muncul skin senjata ampas mulu kira kasih yang bagus kek yg sering kepake senjatanya njrr,negative
akusuka,positive
update terus,negative
respon permasalahan buat turnamen internasional sangat lambat,negative
dear developer may ask for soil texture improvement in the school apartment area more precisely in the area of the highest apartment there if fall from above sometimes knock sometimes it makes me very annoyed especially when doing clutch uh that sucks so ask for help to improve the soil texture,positive
tidak menarik lagi karena sering bug permainan terasa terganggu adanya bug,negative
min kenapa di saat saya login pubg signal saya langsung turun drastis tp setelah keluar signal normal kembali,neutral
halo development saya mengalami jaringan buruk padahal wifi saya sebelum main sudah saya cek ms mengapa jaringan nya ngdrop naik turun terus tapi sekarang grafiknya meningkat jadi lumayan bagus dari pada updatean sebelumnya tolong dong development jaringan nya naik turun terus,positive
hampir pensi karna hp baru ganti lcd,positive
gema in bguss,positive
gem buruk,negative
game nya bagus,neutral
hp kentang,neutral
saya kasih bintang tiga dulu karena musuh nya semua payah payah dan poin streak turun saat kalah sangatlah besar dan juga point naik sangat lah kecil dan bug suara langkah kaki yang lambat muncul mulai dari suara tembakan yang ngebug gameplay berat dan saat main ber empat kenapa bisa jadi main satu orang saya jadi menyesal karena ini,neutral
tolong ad event yg ingin,positive
makin kesini makin memberatkan device low end kalo pubg mau rame lgi harusnya semakin diringankan grafiknya saya sudah pensi thun dan coba main lagi ternyata sepi kebanyakan bot,negative
bru mencoba,neutral
fhoto higher,negative
mantan banget,positive
tolong adain fitur banned buat yg ngendok sm hbd kesel aing mati di bokong mulu,positive
game asu sudah kali bikin akun yg pertama di retas yg kedua enga bisa masuk lagi,negative
mau ngasih bintang tapi bnyak chiternyaudah ngendaliin rekoilnya susahkalo bisa tlong ada panduan alat senjata rekoilnyayng meng kebnyakn citer no rekoilkalo bisa sih ngausah rekoillbiar arah yng menentukan tembakandan kecepatan tangan,positive
lumayanmohon di perbaiki lagi bos,neutral
kl,negative
update sekarang suara tembakan kenapa sering hilang terus suara kendaraan juga gak ada kenapa,neutral
rating nya kok makin turun ya,positive
game babi senjata tak ada,negative
seandai nya masi ada mode malam ku kasi bintang,neutral
mohon developer mohon di ringan kan buat player hp kentang kami juga mau merasakan bermain fps nya drop melulu,negative
knp akun saya mendapat verifikasi ganda padahal tdk pernah mengkaitkan nomor hp dan nomor hp yg saya dapat bukan nomor hp saya,positive
anj ini gmna ga bisa update jadi ga bisa manar,neutral
thank gabisa masuk,neutral
game babi,negative
jadi betah di pubg,negative
mantaf,neutral
mantap tp skarang kok makin lola alias sring ngendet gimn critanya,negative
game gajelas tiba tiba semua pengaturannya berubah sendiri padahal sebelum mainnya gapapa masih sama semua pengaturan tolol,negative
aku kasih bintang karena dulu pas aku main itu lancar tapi sekarang kok pas mau download resource low gak bisa padahal memori lebih dari mb sedangkan yang low butuh mb,neutral
seneng bngt,positive
hate aku benci aja main ni game hehe gatau knp mungkin karena dia heh malas aku gamenya bagus kok kalau bisa main tapi kalau gabisa gausah maksa buat bisaa dasar laki kalau mau cewe yg bisa main pubg cari sama banyak woii cari yg mulus plus sexsi apalah bisa main gendong aja sana aowkaowk marah kok sama game knp ga orangnya dasar aku aneh intinya laki itu maunya cuman ini itu cobalah jgn memaksa asgh dasar manusia,negative
apa lah kayak beginian main selalu bug lengket setiap main,negative
matching terlalu nunggu lama,neutral
kecewa permintaan habis trus,negative
like pubg,positive
banyak cheater,neutral
ntar,negative
ok kita main kembaliapakah menjadi lebih baik,positive
aja,neutral
bug suara kendaraan,negative
game terbaik,neutral
kenapa disaat kita sudah mati mau nonton tmn main gambar nya lag lah,neutral
cimtak cimtak ku menjadi member bitier,positive
maaf sebelumnya saya bintang satu baru coba dwonload eh ternyata makin kesini makin bagus aja ini game terus berkembang,positive
ngepngep makain hade tpi ini juga jd tp ini jelek sma ff,neutral
gme nya krengrafik ny lumayan bagus trmakasi yg udh bikin apk ini semoga rezeki nya lncar,positive
gk papa plagiat ff tapi seru tapi lebih seru ff,neutral
cara login lewat facebook gimana si gabisa terus,negative
semua peti aja isi sampah,neutral
game nya udah bagus dan grafik nya udh mantap tetapi ketika saya main kenapa agak patah hp saya memori nya masih banyak gara patah rank saya turun ke crown tolong si beliin ya game nya,positive
knp kaga bisa di install ad yg bisa bantu,negative
tak kasih bintang,positive
sering lag,neutral
udah lama gak main kalok sudah main lagi baru saya bisa kasi masukan oke,neutral
perbaiki bug yang ada tolong mode intip nya yg ga kelar gitu mulu bug nya ga bisa masuk pertandingan tiba hilang jaringan padahal jaringan oke aja masuk dalam tanah pas turun dri parasut,positive
untuk game ini ya kok gk bisa di loginkan dan keluar terus padahal udah download data tapi tetap saja keluar terus dari game nya untuk game ini tolong perbaiki ya,neutral
awalnya makin kesini makin,neutral
turunkan rating pubg pubg sekarang udh ga jelas akun guee di hack orang cok kenapa bisa sampe ke hack gabisa jaga privasi kah hahaha sia dong guee maen tahun hahahaha,negative
saya jadi takut download min jika bug nya banyak,positive
payah ni game terlalu sering update terus,neutral
ihh demi ap dong udh mau selesai malah keulang karna ngebug trs ini data gua gmna anjink,negative
minta dukurang player pubg mobile kembali kan erangel yg biasa saolnya lebih menarik dan hilangkan livik karakin map tersebuk tidak jauh beda dengan sanhok miramar untuk apa ditambahin lagi map tersebut kasihan player yg punya hpnya kentang tidak bisa menikmati game pubg mobile karena terlalu banyak makan ruang penimpanan dan mereka akan sanggat mengalami bug setiap update bahkan tidak misa main lagi pubg mobile mohon di perhatikan di season ini terlalu banyak bug sekian terimakasih,neutral
game nya its okey,neutral
baik,positive
tentang pengunduhan otomasi padahal tidak di ceklist masih aja mengunduh alhasil susah untuk login dan mengganggu sekali selalu permintaan waktu habis lama lama ga jelas pubg jadi males maen,negative
kayanya rating nya mulai turun yaa ada apakah,neutral
saya coba main lagi nih kalo masih bug dan ngelag parah gmn dong,neutral
bosen bet maen pubji,neutral
kentang,neutral
kenapa tidak bisa login twitter akun senjata upgradean saya login via twiter,negative
dikit dikit iklan,positive
sangat balance sekali matchmaking nya saya suka,negative
saya senang memain kan game ini saya merasa puas dengan game ini,positive
hay tencent saya semakin males maen game ini udah berat jaringan minta bgus temen saya pada keluar maen gara ngelek lemot berat,negative
