content,polarity,label
mohon fitur sistem pembatas tier bermain teman memiliki tier berbeda hilangkan teman nyaman sistem,0.2,positive
mantap,0.16666666666666666,positive
update ulang bermain game menu utama handphone,-0.11666666666666668,negative
sekedar saran kritik pubg mobile file bug sempurna tolong perhatikan,1.0,positive
pubg banyakkan bug fps bug bug bug bug bug bug keseringan frame penyimpanan mohon tencent perbaiki,0.0,neutral
tolong perbaiki masuk game sulit permintaan habis koneksi mantap banget game sebelah keluhan pubg mohon secepat perbaiki,-0.37,negative
bagus,0.7,positive
game bug foot step,-0.4,negative
gamenya bug koneksi stabil berbeda pubg mobile mohon ditingkatkan stabilitas gamenya stabil bagus versi terima kasih,-0.025000000000000022,negative
bagus login banget,0.7,positive
mohon tingkat performa game bug frame disaat ketemu musuh main handphone frame parah,-0.4,negative
terima kasih ketemu cheat semenjak update error mengatasi errornya terima kasih,0.0,neutral
mantap,0.16666666666666666,positive
game masuk akal cheat,0.0,neutral
update,0.0,neutral
sinyal enak play match update,1.0,positive
need alok,0.0,neutral
cheat bermain game suka kalah cepat musuh handphone bagus tembak tembak kalah,0.44999999999999996,positive
bagus haram,0.7,positive
kasih bintang install game lag handphone,0.5,positive
tolong server diperbaiki,0.1,positive
bagus game berat kasih bintang,0.14999999999999997,positive
update cheat lobi orang orang loncatnya banget tolong tencent game bersih cheat,0.05555555555555556,positive
seru gamenya bosan,-0.45,negative
adakah perbedaan versi play store sediakan samsung aplikasi,0.0,neutral
grafis buruk,-0.6999999999999998,negative
download masuk pembaruan game main menunggu,-0.11666666666666668,negative
game sempurna bagus grafisnya bagus kali skin pakai uc bagikan grafis skin ok,0.5,positive
gamenya makan berat mohon perbaiki update perbaiki laporan tindakan,-0.1666666666666667,negative
sulit kontrol,-0.5,negative
game jelek bug,-0.5499999999999999,negative
game seru lobi sinyal bagus masuk pertempuran sinyal jelek tolong,-0.024999999999999994,negative
game haram,-0.4,negative
much update nothing pengalaman,0.2,positive
ghillie suit desert sulit banget cari,-0.2916666666666667,negative
kebesaran,0.0,neutral
game bagus banget wajib download event keren,0.2866666666666666,positive
hai peringatan game haram,-0.4,negative
bangkai download file update file hilang download,-0.2,negative
bug,0.0,neutral
tolong player handphone kentang maksimalkan biar ramai giga byte enak banget main giga byte foto kopi mencetak rusak parah,0.15000000000000008,positive
bug handphone kompatibel game berat bagus update,0.3333333333333333,positive
buruk,-0.6999999999999998,negative
lumayan mantap,0.525,positive
game sekedar hiburan perempuan memakai baju laki karakternya bajunya telanjang pakai baju sopan,0.0,neutral
ok,0.5,positive
mengeluh asyik mengeluh,0.3,positive
menurutku pubg bagus bagus bug kukasih bintang,0.7,positive
kualitas grafis buruk koneksi,-0.3499999999999999,negative
keren,0.35,positive
bug,0.0,neutral
suka banget game free fire suka banget game pubg,0.10000000000000002,positive
berharap pemain sediakan hadiah istimewa semangat mainnya,0.35714285714285715,positive
pubg mikropon bocor room bodoh,-0.7999999999999999,negative
kasih bintang metro bug uruskan,0.5,positive
game pubg mobile game seru grafis bagus seru dimainkan teman main bareng,0.18,positive
masuk game macet loading,0.0,neutral
login twitter masuk langsung tulisan kesalahan otentikasi server mohon perbaiki secepat kecewa mohon bantuan terima kasih,-0.15,negative
bug cheat tolong kondisikan,0.0,neutral
ok,0.5,positive
hai rematch play hukuman,0.0,neutral
berat,-0.2,negative
video film porno,0.0,neutral
hahaha game haram hapus main cepat,0.0,neutral
tombol emoticon hilang update kemarin perbaiki,0.0,neutral
game lag sinyal bagus,0.14999999999999997,positive
gerak cepat pubg dimakan paket,0.2,positive
game bug sinyal jelek sinyal bawaan bagus,0.7,positive
cheat,0.0,neutral
download coba keterangan suka main pubg,0.0,neutral
mantap,0.16666666666666666,positive
login facebook tolong dibantu akun pusing login pakai facebook,0.0,neutral
game high definition,-0.12000000000000001,negative
pubg update versi bagus senang lobi turun mendarat lag gaya bumi mapnya berubah kabur handphone tolong perbaiki biar komunitasnya,0.75,positive
download,0.0,neutral
user cheat,0.0,neutral
suka game spesifikasi game turunkan device main game,-0.4,negative
game,-0.4,negative
akun kena seminggu pakai cheat tolong diulang pubg,0.0,neutral
bot seru,0.3,positive
kadang kadang lag,0.0,neutral
kena bom kawan laporkan patung merit kurangi,0.0,neutral
oh,0.0,neutral
pubg mobile keren kontrol headshot kepala musuh langsung tembak langsung menang,0.35,positive
pubg bagus semenjak update tolong perbaiki bug bug roda mobil menyelam tanah ganggu lihat enak,0.39999999999999997,positive
nyaman pubg mobile bug lag,0.4,positive
perkenal nama mohon developer pubg membuka blokiran namanya hebatnya ayah,0.0,neutral
update masuk game main anjing,0.0,neutral
mantap,0.16666666666666666,positive
gagal login,-0.5,negative
bug pubg kaya kotak minicraft blur,0.0,neutral
bagus,0.7,positive
gamenya bagus,0.14999999999999997,positive
suara langkah kaki terkadang suara langkah kaki terbunuh jarak terdengar langkah kakinya harap developer meningkatkan suara langkah kaki terdengar saran developer mengubah memperbaiki suara langkah kaki alangkah baiknya headphone bagus pemain pubg mobile headset bagus mahal,0.25,positive
bug,0.0,neutral
game bagus banget suka bermain game,0.14999999999999997,positive
bagus gamenya bagus kemarin seru looting peta pulau suka seru mobil monsternya bagus,0.39999999999999997,positive
keseringan update malas main berat handphone handphone berat lambat mainnya,-0.21250000000000002,negative
bug cheat meresahkan,0.0,neutral
bagus,0.7,positive
fell main pubg beda game berat orang pensiun main,-0.10833333333333336,negative
kecewa banget main rusak game rusak maaf menghargai top hey main teman sinyal hilang alasan masuk akal hey sinyal aman pengurangan sedikitpun handphone jelek room update game mesum parah lelah login berkalikali akun sinyal menghilang,-0.21944444444444444,negative
game bagus kekurangan musuh pro banget pemula tolong perbaiki secepatnya,0.12499999999999999,positive
senang,0.8,positive
mengalami permasalahan kaitkan akun akun google masuk akun utama situlah permasalahan tolong perbaiki mohon login akun utama top skin akun hilang kaitkan akun google,0.27777777777777773,positive
pastikan update next update hapus say butuh hiburan menghindari keuangan beli handphone,0.25,positive
server error fps turun,0.0,neutral
pubg haram,0.0,neutral
hai pubg mengunduh memainkan pubg tolong pubg tim menembaki player kecuali musuh tim tembak bunuh temannya tim biar ambil item dimilikinya tolong player lelah solo player tim usaha biar item kill kaget dibunuh tim,0.0,neutral
jelek,-0.6999999999999998,negative
akun kali login diakun pemilihan karakter lelah tekan login masuk karakter pubg rusak tolong perbaiki akun,-0.4,negative
game bagus menguras kantong segi handphone harganya juta skin mahal kalangan menengah tersenyum,-0.05000000000000002,negative
game bagus pakai wifi lag sinyal tolong perbaiki enak main sinyal lag,0.3333333333333333,positive
pubg haram,0.0,neutral
mohon maaf lihat trailer pubg spider man trailer kotak kostum spider man nyata tiket trailer selanjut benarkan kasih bintang,0.13999999999999999,positive
tolong ringankan gamenya pakai handphone kentang main lancar terima kasih,0.13333333333333333,positive
nyaman pubg,0.4,positive
kasih bintang game bagus bug,0.26666666666666666,positive
halo paman mohon maaf pemain game mega byte kecilkan biar main tolong kecilkan mega byte anak anak bakar,-0.4,negative
gamenya bagus suka lag tolong solusinya suka patah terkadang,0.14999999999999997,positive
bug download resource download obb,0.0,neutral
developer mohon memperbaiki game lag bermain koneksi internet lancar bermain game pubg lag,0.0,neutral
ekstrim grafis helio tolong,-0.125,negative
game lumayan bagus,0.18333333333333332,positive
kosong,-0.1,negative
hai pubg,0.0,neutral
performa game rusak pakai konfigurasi cheat semoga normal kali pubg mobile rilis,-0.125,negative
ganti wifi main vikendi,0.16666666666666666,positive
halo tencent mengambil kirim bug pegang senjata lout peluru tolong perbaiki,0.0,neutral
tolong tier batasi main asyik,0.3,positive
game mati asap,-0.30000000000000004,negative
mengerti mengunduh game download download data game jalan tertulis download resource runing tolong perbaiki,-0.4,negative
tolong diperbaiki suara audio kualitas high suara tembakkan step musuh sulit enak didengar terima kasih,0.11500000000000002,positive
kali download,0.0,neutral
mantap game tolong mendukung processor mediatek biar frame sulit,0.15000000000000002,positive
download pubg memori giga byte sinyal bagus hapuskan giga byte tolong diperbaiki,0.7,positive
bug turun pesawat,0.0,neutral
data sumber tolong dikondusifkan data efektif permasalahannya bug macet gagal error download data sumber game kesal sinyal ponsel memadai tolong sepenting perbaiki edit download data sumber game jalan berkat aplikasi vpn,0.008333333333333318,positive
game menarik menemukan bug cheat mode arena tolong tindak lanjuti,0.5,positive
bagus grafis buruk free fire,0.1333333333333334,positive
akun kasih bau krafton mumi,0.0,neutral
main pubg free fire game grafis buruk,-0.17499999999999996,negative
ok kasih,0.5,positive
download game download game play store mega byte second,-0.26666666666666666,negative
game merugikan upgrade menghabiskan kuota sinyal lambat pindah game tiada maaf,-0.15000000000000002,negative
login pakai google play toko tampilannya login failplease try,0.0,neutral
bagus gamenya,0.14999999999999997,positive
seru,0.3,positive
bagus,0.7,positive
hahaha hahaha hahaha hahaha hahaha,0.2,positive
dear developer main game ketemu bot gerak cepat seru mainnya gerak cepat menantang,0.16,positive
fitur menonton musuh rekan tim tolong orang tonton ok semoga update fitur,0.5,positive
ok,0.5,positive
tolong game spam download,0.0,neutral
bagus,0.7,positive
gamenya tolong grafis super smooth untung handphone tindak mendukung,0.1111111111111111,positive
semoga pubg device kentang,0.0,neutral
game bagus main gold gold,0.14999999999999997,positive
musim parah bug cheat stepnya kaya,0.375,positive
kecewa main sinyal lag parah looting senjata,-0.75,negative
lumayan,0.2,positive
game anjing sinyal bagus game server menanggapi anjing tencent babi,-0.03333333333333336,negative
belikan iphone pro maksimal kalimantan barat bintang,0.0,neutral
come back come back bug tembus tembok mohon fixed,0.03333333333333333,positive
game berat membosankan,-0.5333333333333333,negative
halo kecewa krafton menciptakan peta livik hidup hidup battle royale survival bertahan hidup bug hidup hidup player musim update krafton ciptakan mengecewakan player player musim tolong tanggapi komentar nyaman bermain pubg krafton mendengar komentar pindah game main game,-0.19583333333333336,negative
selesai negoisasi kontrak kerja sore minggu kukira kau hermawan kartajaya dunia dunia found wayang kulit rumah kitab,0.0,neutral
aneh banget jam sore jam malam login lobi putar pakai wifi perubahan tolong perbaiki admin merusak kesenangan,-0.05,negative
game merugikan orang,0.0,neutral
halo tencent game game adil cheat merajalela live facebook cobalah tencent menanggapi rugikan,-0.22121212121212122,negative
ok tolong main aftermath musuhnya setara rank,0.5,positive
suck,0.0,neutral
game haram free fire game pubg haram,-0.13333333333333333,negative
game enak enak segi ukuran mohon dikecilkan biar pemain enak patah patah,0.5333333333333333,positive
asyik game semenjak uninstall game download bagus,-0.16666666666666666,negative
tolong perbaiki game bug frame drop game berat mengurangi peminat pemain semoga kedepan perbaiki frame drop,-0.27666666666666667,negative
admin player perlukan bukti nyata,0.2,positive
bagus,0.7,positive
main pubg mobile lancar main kendala apapun,0.4,positive
gamenya,-0.4,negative
knock tim bantu bug suara senjata,0.0,neutral
game segi grafis lumayan update game lag suka bug krafton tolong perbaiki tolong pantai kasih ombak biar menarik,0.25,positive
tolong mode payload munculkan tolong,0.0,neutral
pubg mobile jelek login banget ulangi download data mega byte jelek bangsat ketemu manager jalan siram air keras,-0.5638888888888889,negative
bagus mahal upgrade,0.09999999999999998,positive
bug diperbaiki,0.0,neutral
tolong admin bug benarkan nyaman bermain,0.34285714285714286,positive
main pubg asyik pubg hahaha bug bertebaran analog hilang ketemu player cina sinyal langsung maksudnya kesal main anjing royale pass skin baguskan gamenya baguskan main pubg buka aplikasi bro pubg salahkan aplikasi,0.20999999999999996,positive
kasih bintang bintang,0.5,positive
berat,-0.2,negative
update versi menarik grafiknya ok permintaan orang miskin tolong event kasih murah free royale pass kaya kasih kartu royale pass tantangannya menyelesaikan misi kreatif developer jujur rilis main game sulitan item mahal permintaan mewakili suara orang admin kesenangan player,0.21666666666666667,positive
paket wifi data lag omong omong kartu mohon perbaiki,0.0,neutral
cheat anjing,0.0,neutral
main diganggu teks pertempuran gameplay lobi kecewa game,-0.3277777777777778,negative
seru gamenya sulit item bilang game mahal,-0.4666666666666666,negative
gamenya bagus tolong admin kesempatan handphone kelas menengah game orang orang tergolong kaya handphone spesifikasi bagus,0.275,positive
main pubg mobile tahunan pubg ringan berat bug main pubg game sebelah kehilangan jati game battle royale realistis skin masuk akal paham pubg kehilangan pasar efeknya kehilangan jati ya moga depannya ramai,-0.1277777777777778,negative
gonzo clean jack sleep hail,0.3666666666666667,positive
admin tolong top uc hilang teratasi berhasil admin tolong tanggapannya,0.625,positive
