content,sentiment
"Untuk grafik gemnya sudah bgs tapi sayangnya gem ini banyak sekali iklan nya, tapi gk apa apa kok gem ini tetap bgs tapi saya sarankan untuk tidak memunculkan iklan saat player sedang berada di tengah permainan karena bisa mengganggu. Terimakasih untuk Level Infinite yang telah membuat gem ini... Gemnya sangat menghibur meskipun banyak sekali iklan... ☺️🙏",positive
Kok gk bisa di update yaa,negative
Tolong bagnya diperbaiki,neutral
bagus,positive
"Kan aku udah download data luar yg 300Mb nah trs aku mau download data dalam kok gk bisa di download ya? Trs tandah download nya juga gada di saya, tolong di perbaiki",positive
Mau main lagi gara2 dengar lagu sisen 6,positive
Saya nga bisa login via twitter bagaimana nih ??,negative
"Makin lama makin berat🤦‍♂️🤦‍♂️🤦‍♂️Vitur gitu2 aja,semua2 serba harus BELI😜😜😜😜ajoorrrr lembuutttt",neutral
Halo saya bayu ingin menyampaikan keluhan kepada player emulator... Saya player emulator agak sedikit kecewa di karenakan kalo saya main di emulator matching nya lama padahal jaringan dan spek PC saya bagus bagus aja tidak ada masalah di situ saya mencoba berbagai cara tapi tiada hasil unutk developer update ke depan masalah ini harus di perbaiki karena ini sangat mengganggu saya main klasik berperingkat nunggu sampai 19 menit tapi game tidak di mulai.Saya berharap masalah ini terselesaikan,negative
mohon di perbaiki masalah server tiba tiba-tiba down,negative
Betel,neutral
Rumayan lah,neutral
ok,positive
"Keluhan sy cumen satu min di lobi kadang nunggu 10 sampai 15 menit, 😤",positive
"2 hari gk login tiba2 pas login akun di ban.. apaan coba? Katanya malakukan hal ilegal,perasaan aku main ya main aja gk pernah aneh2!!!!!tolong balikin akunku oii tencen!!!!!!!!!!!!!!!!!!!",negative
Kalau bisa ukuran aplikasi bisa di sesuaikan dengan hp kentang,negative
Saya kurangi bintangnya karena ada kendala mengapa setelah update tidak bisa login Facebook mohon batuannya,negative
Mantuul cuman hp gua yang. kurang suport hehe,positive
Bagus bgt bisa gendong musuhnya kalo kenock🤣❤️❤️,positive
Maaf saya kasih bntang 4 dlu karana saat saya bermain terkadang terjadi bug mohon di perbaiki tapi sudah baik lahya,positive
"Saya kecewa karena pas login malah saya di suruh bikin akun baru, padahal saya tidak melanggar peraturan di game ini😡😡",negative
Hp ram 3 gk kuat lagi😓,neutral
poll #wwcd,negative
"Gamenya bagus tapi terdapat banyak bug seperti saat memulai pertandingan sampai akhir game tulisan countdown nya nggak bisa ilang dan musuh jadi nge blink, dan yang paling mengganggu adalah bug dimana kita tidak dapat menyaksikan teman kita yang sedang main.",neutral
"Buat developer maaf sya kasih rating segitu,karna setalah diupdate banyak sekali bug",negative
Tambah berat,neutral
Tolong dong suka ada bug loh masa turun di bawah malahan naik pesawat terus mati ga lucu anj,neutral
Tes dulu,neutral
Bagus lah pokonya walaupun banyak bug kata bug on mic saat seloby sama teman + kadang bug on mic di ingame,positive
Ngebug an kontol,neutral
Saya sangat senang dengan PUBG MOBILE yang versi sebelum 2.0 tapi sekarang gak bisa main error' terus,positive
"Saya kasih rating 3 ngebug mulu, bug pas setelah mati itu suka gk gerak nonton teman pak tolong perbaiki ya nanti saya kasih bintang 5 kok",neutral
Akun saya hilang bagaimana ?,negative
Pensi Pubgm,negative
keren,positive
Untuk game pubgm menurut saya tidak ada kluhan saya hanya menyarankan kan untuk even nyah lebih di perbanyak agar player tidak cpat bosan stiap saya menyelesaikan kan misi/even hadiah nyah cuma skin senjata trial tas trial dan hlem trial itu yg membuat saya tidak ada semngt untuk menyelesaikan even dan saya bermain hanya sekedar main tida ada tujuan 🙌,positive
Itu aja,positive
mantap,positive
"Hi Dev, maaf jika saya menganggu, tapi apakah kalau kita bermain PUBG MOBILE, semua game yang jalan di latar belakang harus di nonaktifkan atau bagaimana? Soalnya banyak yang mengeluh soal bug dan lag, jadi anda bisa balas coment saya ini.",negative
WOE TENCENT KEMBALI KAN GAME CLAS RUSH AKU😭😭😭😭😭😭☺️☺️😌☺️😌😌😌🥺,negative
"Makin update makin berat,hapus dlu cache update an lama di apk nya dlu la",negative
Game ini bagi aku bagus suara sama lagi,negative
"Bagus tapi ditingkatkan untuk grafik hd-smooth render setelah turun dari pesawat itu lambat dan mengakibatkan kalah dalam lootingan, terimakasih",positive
Bolehh,positive
😏🤐😭😠😡🤒,negative
Good,neutral
TENCENT TOLONG ADAIN MAP DI ERANGLE YG KAYA DULU LAGII YANG ADA BUS/KRETA JALAN ITUUUU,positive
Parah banget Bug nya... Mohon diperbaiki,neutral
sangat menghibur,positive
"Weh tolong lah!!! Masa aku gk bisa login pubg sih, kata server bermasalah... Masalah dri mana njir!!? Klo gk di bener2in, pasti pada pensi nnti lama2 kyk ROS",negative
Masih bagusan ff,neutral
Kenapa akun pubg saya ke ban padahal saya tidak melakukan kecurangan gimana nih TENCENT,negative
"maf klo Lagi Main Knp Jaringan Nya Pata"" Yhaa Jadi Aku cuma Kasi Pintan 2...",negative
"Season pas lagu alan Walker masih enak2 aja main... Tapi sekarang terasa berat, bug,jangan terlalu banyak skin yg penting gameplay nya aja... Pengen main lagi.. Tapi sudah kecewa sama yg season sekarang..",neutral
Gameny lumayan seru sih tp gameny suka nge bug gitu banyak orng orng yg bilang klo game ini game haram,neutral
Apdet Mulu,neutral
Bikin smooth extreme buat redmi note 7 dong,positive
LUMAYAN LAH GAME NYA,neutral
game yang bagus tapi bug perbaiki lagi dan juga orang yg make cheat itu banyak harap tencent banned akun yg make cheat tu,negative
Pembaruan terus biar hp makin ngga sanggup. dan terasa berat bangat bug nya parah banget.ngga ke dulu kalau dulu pamain nya banyak kerena hp ram 3 sampai 4 masih full power,negative
Assalamu'alaikum perkenal nama saya Rafi mohon untuk developer pubg untuk membuka blokiran aku aku yg namanya:JAGOANebapak,negative
"Kenapa setiap kali baru instal ada masalah mengenai penyimpanan, padahal penyimpanan saya masih banyak?apakah ini bug?",neutral
"Gamenya sudah bagus,tapi kalo soal main dengan WiFi sinyalnya sangat wow (jelek)",neutral
"masih ada kendala dengan sinyal yg suka merah, padahal jaringan saya bagus dan lancar. dan ada sedikit bug yg mungkin perlu di perbaiki oleh developer. thanks",neutral
Good game. Lancar dan sukses selalu PUBG makasih,positive
Téncent please kurangin download data nya menj@di 100mb -200mb . kenapa gem nya kok kayak gini pas gua w@r squad eh siny@lny@ low pas gua liat jaringan masih 4G.,positive
Setelah update kenapa susah untuk memulai dalam game tolong di perbaiki dong,positive
Kenapa kalau selesai mendownload Knpa gak bisa masuk shi..yg mncul cuman karakter orgnya aja..bingung dngan pubg sekarang,positive
Kok gak ada tombol update sih,neutral
ngomong ngomong kapan ches rush di buka lagi dev? udh nunggu lama soalnya saya ingin main ches rush :),neutral
Dlu pubg sebelm mengandalkan event/skin game nya stabil.. Ram 2 gb aja bisa main. Playernya jga bnyk. Real bngt.. Kangen pubg yg ramah peminat,positive
Baru nyoba smoga gk cacat,positive
"Ini untuk yang ke 8x ku download di tahun ini.. kalo masih kaga enak, ana saranin ke deplover untuk menutup aplikasi ini.. sebab hanya merugikan banyak penggemar..",neutral
"Kenapa setiap update selalu turun ratingnya jauh , kan cukup update data baru aja gak perlu di hapus data yg ada.",neutral
Do you wana chalengs me??stututuutututu,positive
"ini kenapa ya,kalau mau menginstal suka gagal terus,",positive
mantap,neutral
hallo pubg mobile saya memiliki akun ke ban tanpa sebab kenapa akun ku ke ban padahal saya main dengan jujur hanya saja tiem ku yang makai chet tolong lah buka kembali akun ku dari pem blokiran mohon sekali ini aja yang bisa saya sampai kan terimakasih pubg mobile,negative
Makin susah mainnya,positive
bug nya banyak :(,negative
Pubg bagus aja Dan senjatanya lenngakap,positive
Maaf cuman bintang 2 gak tahu kenapa cuman lama gak main skin didalam kembali normal seperti pertama main..padahal udah banyak dan top up minta ampun...Tolongbdi perbaiki..biar player mu makin beta main game ini...Terima kasih dri sya sebelumx sudah membuat hiburan sesuai minat dan kesukaan saya...Pamit,negative
Bagus,positive
Colii,positive
Kenapa habis call me ngelek abis gamenya...tolong di perbaiki...,neutral
Seru,positive
Cara donwload nya gimana min,positive
"Selalu bug... Turun dari parasut jdi gk bisa ngapa2n. Sayang bngt,pdahal gamex bagus bnget..",neutral
Tolong ram nya jangan di naekin masak pas apdet harus ganti hp tolong lebih kecil lagi ram nya,negative
"Dari awal main nih game enak gak kaku kek robot,sekarang bjir kaku kali,sama nge swipe screen pas lompat ,sama setelah lompat sering gak bisa ,kacau🤣",negative
Kenapa setiap main masuk loadingnya lama sekali...ada apa dengan aplikasi ini,neutral
Mantaaaaaaaaaappp Baguuuuuuussssdddd,positive
Game rumah lengkap,positive
Makin kesini makin ngeframe,negative
Uninstal lagi msak helio g96 gak mampu main pubg patah2 poll 🤣,negative
Guuye,negative
Belum bisa menggunakannya,neutral
Game kontoooooollllllllllllllll,negative
ko setelah update pubg saya jadi ga bisa di buka ya,positive
Sering banget ngebag sekarang woiii,neutral
Tambh jlk,neutral
Game favorit,positive
Suka,neutral
ANJAY. PAPJI TOLOL,positive
"Lama lama gamenya makan berat..mohon itu di perbaiki,jangan mintak update tp belum di perbaiki.. Laporan sudah banyak tapi belum ada tindakan..",negative
"Good bye pubg Terimakasih udh mengisi hari"" dari season 4 smpe skrng,good by teman"" online ku :'( Hp udh gk kuat setiap kli update ,bnyk yg pensi gara"" kurang kapasitas,tolong kembalikan pubg kyk 4 tahun yg lalu :'(",negative
Wa gm ya bagus banget tapi ada permasalaan sedikit,positive
Sangat cocok untuk di main kan,positive
Game ni ko berat bgat instal ko ga jadijadi,neutral
Banyak bugg!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,positive
Mantap,positive
"Login server gagal terus, gk bisa masuk, gak bisa main, padahal internet aman aman aja, ini update paling busuk kalau begini terus uninstall aja nih game...",negative
😭😭😭 grafiknya cacat patah2 karakter ngga normal,neutral
"Server tidak merespon trus tuh maksudnya apa? tiap awal season selalu aja kek gini mulu bikin poin push conqu jadi ketinggalan trus klo dikit "" eror gini oi Tencent 😳', HP+jaringan udah Telkomtod knp malah ada masalah susah login gini oi....????",negative
Kurang optimasi,neutral
👍🏻,negative
Game anying,negative
mantap gamenya gk burik kaya FF bikin mata sakit klo ini udh kaya real live mantap pokok nya,positive
Kasih bintang 3 dulu soalnya di saat aku mau download tapi masih sering ngeleg gitu,neutral
"Haiii pubg mobile,untuk game sudah bagus dan aku suka tapi kalau bisa game agak di ringankan untuk hp low end karena framerate yg banyak membuat lag aplikasi pada handphone saya",neutral
Oke lah,neutral
Sama spt laen. Ngefreeze ngelag..,neutral
"masih ada kendala dengan sinyal yg suka merah, padahal jaringan saya bagus dan lancar. dan ada sedikit bug yg mungkin perlu di perbaiki oleh developer. thanks",neutral
Ternyata seru jug maen pubg di bandingkan ff,positive
Mantap jiwa👍👍👍,positive
Ajglah..! Ganti bintang 3 Jaringan normal tp main tdm lag mulu.. Mana pelor d snjta juga gk ada.. Makin kesini makin paraaaah,neutral
"Lama kelamaan banyak budnya Cok asli gak bohong,main mode arena 4 vs 4 aja gak ada koin,kadang camera hitam semua bangkek,diperbaiki lah cok",negative
BURIK cok gelut di hapus aja cik yang nomor tiga,positive
Enak game nya,positive
Plisss lah jangan dibiasakan kalo habis update sinyal error terus,neutral
game nya bagus,positive
"Ini kok update 2.0.0 malah makin buruk gamenya sering fps drop,ngebug,turun dari pesawat map putih, tombol granat sama medkit kadang gk muncul,dan air sungai malah hilang entah kemana Padahal Hp sy udh spek gaming banget loh!. Tolong perbaiki ya di update 2.1 jangan banyakin skin dan item aj perbaiki juga kualitas dan grafis gamenya dong!!",negative
"Sgt mantappp, sampai 12gb😂😂",positive
Kenapa saya tidak bisa apdate ya..mohon dibantu,neutral
Susah susah donlot harus donlot data lagi bajingN,positive
Gamenya bagus tapi d blang haram🤣🤣,neutral
Min kok selepas update 2.0 bnyk bug nya ya suara tembakannya kaya bot semua padahal player dan langkah kaki musuh kadang ga kedengeran tolong dong fix bugnya cepet min🙏🏻,neutral
Susah masuk permainan Tolong di bantu,neutral
"Game nya bagus, tpi bnyk Cheater saya sudah report tpi tidak diban, mohon untuk diatasi, karena sangat menggangu dan merugikan orang, mohon diperkuat anti cheat nya",positive
"Makin banyak bug, jdi di uninstal aja ahh maaf ya",negative
Sya ksi bintang 3,neutral
Bagus keren,positive
Gamenya berat,negative
Game Ter bug di dunia,negative
"Gw pake data cuma 1gb 1 hari kalo main pubg ping nya tinggi terus tapi kalo main game sebelah ping nya bagus dan mohon untuk ping nya di buat agar bisa stabil 🙏, oh iya semoga untuk grafik saya bisa coba yang hd atau gak hdr karena hp saya spek ya lumayan lah : ram 8/128gb",neutral
Tolong dong min orang orang bangladesh nepal india myanmar blok aja servernya pada ngendok gaming mereka jadi ga asik,negative
Jangan dikit dikit update dong,neutral
"Halo development, saya mengalami jaringan buruk, padahal WiFi saya sebelum main sudah saya cek 20 ms, mengapa, jaringan nya ngdrop, naik turun terus, tapi sekarang grafiknya meningkat jadi lumayan bagus dari pada updatean sebelumnya, tolong dong development jaringan nya naik turun terus🙏",positive
Semenjak pakai hp kentang sudah tidak pernah main lagi.. rindu uyy,neutral
Gak Ada skin yang Gratis kah,neutral
"we ask with all our hearts as pubg mobile players, we hope that pubg can add a feature to buy materials for weapon upgrades on the page shop, because some of us have gone to great lengths to get these materials, so we ask with all our hearts to the developers hopefully requests we as players can be granted. greetings from pubg mobile players",positive
Mantap,positive
"bagus sihh updatennya,tapi plis lah bug nya di kurangin,bnyak player ngendok pake bug jd ga seru",positive
Setelah update banyak BUG. TDM peluru hanya 40 saja.,negative
👍 👍,positive
kren,positive
GM nya bagus kenapa gelak dan gelek setiap main tolong di per baiki jangan kaya gini terus dan ada citer nya jangan pembaruan terus. Geh,neutral
mengapa kalo setiap pilih maps kok ga busa pasti keluar gimana sih,negative
"Masih banyak bug, sperti bug damage di tembak nggak mati2 lawan nya, giliran kita yang di tembak langsung matii",neutral
Mantap,neutral
Comeback,neutral
"Kenapa disaat kita sudah mati mau nonton tmn main gambar nya lag lah,.",neutral
Saya masuknya lama,neutral
Tolong lah bug nya di tindak lanjuti gua main solo udah nembak gak mati mati,neutral
"tolong perbaiki sinyal nya,,pas d lobby aman aman aja,kenapa pas main ping nya langsung anjlok ampe 600 tu sinyal",neutral
Pubg tolong hapusin Gabsa main di bawah rank,neutral
Grafik patah2 banget di HP Nokia jadul ku,negative
Kenapa ya sering leg padahal jaringan bagus .tolong diperbaiki,negative
Kenapa pubg saya error tadi saya relog pas login lagi malah download is running mohon untuk di perbaiki! masa saya harus download ulang kan ngehabisin banyak data,negative
Saya udh lma gak main pugb karna device hp kntang yng tidak kuat hp ny tlong kasih saya hp yng bgus yah,positive
Bagus,negative
Makin kesini makin parah dari segi semua nya.,negative
"Bintang tiga dehh..,Memang Dari segi grafik permainan realistis tapi,Pubgm sering ngefreeze/forclose padahal memori saya masih free 16gb Kenapa Mengenai Hal itu?,Mohon Diperbaikin",neutral
Game nya bagus grafis nya jaga HD tapi masalah jaringan sangat diperhatikan karena sinyal saya bagus tapi tidak bisa masuk game,neutral
👌🏾👌🏾👌🏾👌🏾,positive
Knp saya tidak bisa pasang pubg mobile padahal kemaren bisa tolong di perbaiki untuk Tencent,neutral
abdet semakin susah,negative
Pelit event skin gak kaya moonton,neutral
Bagus sekali saya sangat suka,positive
Aku suka,neutral
"Tolong dong pihak dvoloper,mkin lama jgn mkin berat,kasian kami user device yg kurang mumpuni yg sangat menyukai game ini.. Donlod automatis nya pun di hilangin dong..🙏🙏",negative
