content,sentiment
pengembang tolong kasih grafik rendah ponsel ram lancar parah fc mengunduh rendah tekstur pubg takut blokir game seru,2
permainannya bagus,1
pembaruan error peta erangel bangunan rumah senjata melayang bayangan musuh bug mengambil senjata terhalang tembok yapa install ulang,0
hai pengembang tolong game ukuran ponsel ram main lagu main tolong ya pengembang game terima kasih,2
mengunduh main lihat konser virtual black pink,2
suka ngejek game game,2
akun gh masuk,0
bagus anak,1
buka acara peti klasik menghabiskan juta kasih skin kasih koin bagus buang uang beli kasih,0
perhatikan bugnya teman setim hilang peta,1
main pubg kolaborasi walker main kendala grafik terputus putus ntah apalah main grafik terputus putus patah kawan pensiun kuat main pubg pengembang game pubg mohon ukuran pubg diringan kasian pemain ponsel kuat main pubg pengembang mohon ukuran pubg ringankan,1
bagus,2
donload pembaharuan skin dipakai,2
tolong benarkan dibagian lobi lobi kouta pembatasan game bermain lancar main usaha eks tunggu sinyal cepat tolong ringankan lobi biar bug karakter cupu oke sekian terima kasih,1
shap,2
kasih bintang game haram hahahaha game nomor free fire,1
tolong unduhantolong unduh otomatisbuat wifi memakai unduhan manual memakai kuotasoalnya penyimpanan cepat penuh otomatis,1
minimal perbaiki bug,0
game bagus,2
ponsel ram lancar parah pakai ponsel ram ram lancar,2
gameini bagus keren,2
tolong grafik ringan ram,1
tolong pengembang seru seru main cheat blokir tolong sistem blokir meresahkan pemain stremertolong ya trima kasih,2
good game,0
masuk nama aneh,0
ramnya kurangkan kemari berat ganti ponsel main game pubg,1
tolong hapus metro royale it of memori lancar telepon,1
maaf tencent menghina game combeck bermain game akun terima kasih yh tencent game pu game haram main game terima kasih,2
bintang menarik aplikasi berat kapasitasnya jarang main,0
good game,2
anjing alok,0
game grafik buruk ahhahahahja,0
main game menang kasih bintang,2
ye ok,0
dimainkan tersambung wifi dimainkan tersambung data seluler,1
bagus,2
bagus,2
tolong kembalikan pengaturan server pemain pubg jebak server memaksa pemain berhenti bermain tencent memaksa pemain pubg berhenti bermain terima kasih,2
halo tencent bersaudara bermain pubg mobile bermain kakak teman teman game pubg seru dimainkan konten anak remaja,2
tolong atasi memuat permintaan jaringan bagus wifi data seluler dihadapkan,1
pembaharuan,1
subscribe youtube sultan,2
bug,1
keren,2
maaf pubg ringan mengunduh nyaman ringan ponsel ya patah patah,1
koneksi stabil suka lancar tolong diperbaiki,1
fpp game fitur is rusak temukan fpp pertandingan in game theres pertandingan in game,0
sulit daftar,0
bagus,2
gamenya bagus berat malas ponsel pubg game penuh isi game hapus salah game,0
menyelengarakan,0
game bagus,2
hiburan seru gemasnya,2
gm inih kudu bersabar donld,0
seru main ketemu cheat adil main pembaruan tembakan terdengar,2
tolong misi royal batasi musim slanjut terima kasih,1
kembalikan pubg hai main berubah nyaman,0
bagus,2
nyaman pubg,0
server menanggapi maksudnya musim poin push penakluk ketinggalan error oi tencent ponsel jaringan telkomsel sulit login oi,0
cheat bermain game suka kalah cepat musuh ponsel bagus tembak tembak kalah,2
berat,1
suka,2
halo semuanyah ngeluh game pubg mobile hirau percaya game tenang,0
game bagus pakaiannya trialtolong pembaruan pakaiannya trial,1
coba bug fatal bintang ok bintang,0
metro royal,1
pembaruan bugnya bug skin mistik kaku tanda peta hilang in game konsentrasi terganggu bug layar bali game mendiamkan layar,0
ogiffifigigigiiogogigoohohohohohogkjtjrusdijtghcufhfibfjfbffbfjfnfjfjfjfjgjggjfjfjjffjgjjgjgjgjgjgjfjd bodoh fhufufuruyfysijdinfigjgijiigigjgijgjgjdkgkgkgkjgjgjgjgjgjgjjgjghhjgjjgjghfhjfjfjfjfjjhgytyghuhyhghghhghghghghghghhghghyhyhghyuyuyughghghgjhyfugud bh game seru bagus,2
huh,1
pubg kenal,1
tolong kasih emot gratiskan rp tolong jual emot toko hai tolong la,1
game lancar macet,0
kasih bintang ya,1
ak kasih bintang game maksimal,0
file pembaruannya pembaruan mohon pengembang mengecilkan ukuran filenya biar handphone berat nampung game pembaruan ganti handphone ram bodoh game puncak,0
game bagus,2
game asap bagus free fire mobile legends pubg haram,0
sebagus mudah lancar,0
buruk,0
game krengrafik bagus bagus trmakasi aplikasi semoga rezeki lncar,2
gamenya patah patah ya error memuat jaringan bagus,1
bagus gamenya,2
pubg,1
bintang dpt glaciar main musim,2
senang maaf membeli skin,1
pengembang tolong perbaiki bug tolong keamanan blokir perbaiki cheat anjing,0
gamenya bagus suka lancar pliz solusinya suka patah terkadang,2
membuka kunci fps perangkat,0
berubah,0
perangkat membuka kunci fps game menyegarkan membuka kunci,0
game kontol habis install ulang akun kait facebook masuk anjing lancar ytigml babi game,0
ram main pubg tolong tencent turungkan tencent,2
tolong perbaiki bug sinyal turun macet game suara tembakan kaki tolong perbaiki,2
mengunduh pasang napaya,0
bintang naikin kasih bintang mngtasi bug sbbdi game karakter musuh kepalanya game memegang senjatasenjatanya kelitaan on teropong bidik musuh langkah musuh musuh mati alamin apartemen schooll semoga keluhan bermain game sampi terbaca tencent sekian pemain terimakasiihh,1
game seru kecanduan game perbaiki bug bug kakak,0
pembaruan berat permainan grafik terputus putus lancar bermain seru,1
sulit sinyal semdat yess sinyalnya main lancar,1
game berat pemain pubg ponsel kentang ya saran game ringganin biar pemainnya terima kasih,0
lh ponsel ram main berat kemarin kasih bintang tu,2
mengunduh berjam puas bug meresahkan,0
bagus banyakkan konfigurasi,2
gamenyasih bagus bagus tolong ya mengunduh datanya kurangi pilih mega ram pless datanya,2
tolonglah pubg ram dinaikkan game bagus main lancar main grafik terputus putus turun grafik terputus putus,2
cheat pembaruan memakan memori kasihan ponsel kentang,1
pembaruan ulang bermain game menu utama handphone,2
solusi akun facebook pakai login in pubg diretas retas orang bertanggung mohon pubg mobile butuh bantuan terima kasih,2
greg harry ice fruit fedex pergi sighs,2
mengngistal,0
bagus game,2
bug berat game meningkatkan iphone kangen pubg tencent,0
beerat,0
pembaruan bug langkah suara tembakan,0
servernya tanggapan jaringan lancar bug sinyal lambat berhenti tolong diperbaiki,0
tolong larang play store mengunduh tolong kasih berkali mencoba game,1
bagus keberuntungan,2
game bagus suka jink,2
ponsel kuat,0
grafiknya,2
maaf bintang akun masuk otoritas batalkan masuk penuh bintang,1
orang main game mudah,2
pubg mo,1
jaringannya rusak merah,0
tingkatkan pembaruan ponsel kentang kentaang yeaah,1
mengunduh keren,2
fiturnya bagus turun bug patah patah berlari karakter jatuh tereliminasi mohon perbaiki peringkat bug turun pesawat,2
black pink konser,1
tingkatkan kurangi bag,2
kah offline,2
masuk game masuk tolong perbaiki ya,0
suka game,0
tolong bug suara pembaruan game bermain delydan suara tembakan tunggal autobantulah perbaiki secepatnya,1
turunkan tolong,0
toleransi,2
tolong kolaborasi alan walker merasakan lagu alan walker pubg,2
game haram sok keras,0
msh bug,1
pembaruan bug muncul alami bermain lancar bermain terima kasih,1
game bagus main gold gold,0
pembaruan masuk game versi undang teman diundang teman pembaruan pembaruan mohon solusinya terima kasih,1
tencent tolong perbaiki bug tim deathmatch bug peluru main deathmatch tolong perbaiki hapus pubg bug bagus diperbaiki perbaiki kasih bintang,2
pubj hapus fitur gambar bibir ok,0
ok,2
ponsel ram huftt bagus pubg mobile,2
membeli uc saldo terpotong uc masuk akun tolong tanggapi,1
bug suara kendaraan langkah senjata mobil dengar tolong perbaiki,0
mengunduh,2
grafik terputus putus drop main genshin,1
menghibur,2
game bagus,2
mencoba semoga cupu,2
game grafik buruk,0
berat game pubg,2
kasih bintang bug bug aneh chet mohon blokir akun terdeteksi chet nilai game trimakasihh,2
pembaruan login,2
pengembang coba kasih skin royale pass bertema militer biar seru,2
tolong pembaruan data hapus ponsel berat bermain penyimpanan ponsel penuh mohon tim pubg mobile memperbaiki semaksimal salam ayam makan malam,0
game bagus tolong hilangkan bug,1
pembaruan terbaru pusing layar lobi sm main penuh layar,0
meningkatkan pembaruan login aplikasi error hapus mengunduh ulang,1
halo pengembang kena bug tembus tembok dianggap cheat tombol tombol berfungsi mohon diperbaiki,1
bosan main kemampuan noob,0
permainan jelek,0
gamenya jelek ngpin koin jelek,0
suara mobil kakak main masuk latihan tembakan suara mobilnya kakak,1
perbaiki bug recall nprxipan,0
bagus memuat mengunduh ulang,1
seru,2
game haram,0
main pastikan ponsel bagus ya sayang,0
ok,2
masuk tahunpake pubg menyukainyadan karakternya bagussukses bos,2
seru pensiun senjata kasih royal pasnya seru,1
sayaper tamamain kalah main menang,2
tolong kerusakan zona,0
gm ya bagus,2
benarkan bug gyro,0
sulit,2
mohon maaf bug sukaisaya main teman pembaruan bercanda melemparkan motortapi bug macet udarasaya lelah pubgjika diperbaiki ubah bintang bintang,1
game cupu anjing sulit kontrolnya sinyalnya pembaruan aneh pokoknya rekomendasikan,1
pembaruan tencent,2
mlh masuk lobi bye,1
game rumah lengkap,2
habis call me lancar habis gamenyatolong perbaiki,1
game bagus pintu,2
mengunduh sulit masuk akun jaringan bagus,1
game mohon moderator mute pemain toxic membenci pemain toxic,1
bagus,2
game sukai game membosankan bug cheat bermain,1
unbind dipersulitkeburu hilang akun melepaskan platform harap dipercepatjng menunggu diunbind,0
game bagus,2
permainan lemah kasih lawan seimbang hiburan,1
sialan tolong pengembang fast tanggapan game bug tolong perbaiki pengalaman bermain pemain sekian,1
temanya robot plit,2
server lancar parah,0
mengunduh lihat ulasannya bug perbaikan pubg kangen main pubg,0
grafiknya kadang suka hancur pendaratan turun petanya,0
kecewa pembaruan suara mobilny senyap kyk bawa sepeda musiknya masuk jendela suara pecah kacanya lengkap hobi pecah in kacanya seru mohon perbaiki tolong pubg,1
kurangi mode jarang mainkan,0
permainan bagus,2
main pubg ya seru ya pubg ya bug bertebaran analog hilang ketemu pemain cina jaringan langsung maksud kesal main anjeng rp skin bagusin gamenya baguskan main pubg buka aplikasi ya bro pubg disalahkan aplikasi,0
main obb hilang mengunduh pubg,1
bagus grafik ya pubg grafik buruk haram,1
coba suka main ringan,0
terima kasih menemani pensiun ponsel mencapai batasnya berpindah game terima kasih pubg mobile,1
main sistem acak tim musuhnya profesional kaligimana noob lawannya berpengalaman ah hapus,1
game bagus mengunduh gih usia sesat,2
permainanapa mengunduh bilangnya data mati data hidup mengecewakan,0
masuk,2
bug,1
suka main perangkat main meningkatkan lancar lancar suka bug,2
bagus game buruk,2
berat,0
bagus gamenya sulit musuh musunya,2
coba,1
pubg kuat makan sinyal ram ponsel ponsel ram nyaman main ram nglekngfrem,0
buruk,1
bagus,2
game rusak,0
belajar semoga bagus game,2
bagus,2
perbanyak senjata kendaraan perbaiki bug grafik bagus,0
hai tuntut moonton skin hilang,1
gameini bagus keren,2
lancar,0
us pubg mobile ringan,2
game haram,0
blokir akun facebook,1
bagus,2
hai admin pemain terganggu koneksi bermasalahsaya numpang hotspot teman kuota bagus internet teman sinyalnyasaat bermain gamesaya terganggu menunda pingdimana situ menunda peekmenembakrealodubah senjatamembuka pintumasuk jendelahit musuh menunda terganggu mohon ya,1
seru,0
game grafik buruk,2
peretas,0
ngikut ngecheat kena blokir paham,0
game seru,2
pembaruan pubg buruk,1
perbaiki biar main,1
grafik terputus putus bug,1
pembaruan sulit ya main,2
mengunduh disuruh mengunduh meledak ponsel,1
seandai mode malam kasih bintang,1
sekedar hiburan,1
nyaman main teman semenjak pembaruan ukuran besarbanyak teman pensiun,0
hejjebe he,0
grafik terputus putus jaringan,1
pembaruan gyro diatur aktif fungsi,1
uh,1
animasi pertandingan lewati iklan simerah,1
main pubg,1
game battlegroundsbattleroyale terbaikterdetailgraphicnya bagus game sekelasnyaterbaik pubg,0
lelah mengunduh pakai otak tingkat ketemu lawan profesional berpikir game mengunduh bangga krafton bodoh otak,0
main koneksi stabil terputus game kasih notifikasi masuk game dipulangin lobi,0
mohon jaringan diperbaiki jaringan bagus lagparah game bermain bagus playerramahkadang kadangdan grafik hd mengeluh sinyalping kadang keluarfreze gamenya memuaskan ringgankan data memori ya server cd pindah server,2
kebanyakan pembaruan sebulan,0
tolong tencent bag parah lh,0
aying,0
bug,1
pembaruannya bagus bugnya meresahkan lari musuh tanah lompat kalah semoga bug,1
aplikasi cari,2
admin kasih halus game kasihan perangkat mumpuni pembaruan berat,1
hapus free fire mengunduh pubg,2
main pubg lbih suka banding game,2
bagus,2
disuruh izinkan acces media diizinin buka pubg jelek,0
game bug,0
pengembang terhormat sesuatukenapa musuh kameranya stuckgak gerakkan bug game mekanikkalau bug tolong diperbaiki,1
bug parah musim alami lempar bom ambil senjata dijalan raya batu bug panjat pintu sulit mudah tergelincir temu pemain cheat kd tembak bukit kena smb nama akun bicara,2
bintang bug penyimpanannya kasian ponselnya kentang tolong memakan penyimpanan,1
game pubg mobile keren ponsel saia berat,1
masuk game server menanggapi dn,0
tolong pembaruan dalamnya otomatis mengunduh pakai wifi mengganggu internet pakai wifi tolong perbaiki sayang wifi pakai habis mohon bantuannya,0
puas,0
ayo mengunduh fire mobil lengend pabji,0
malas mengunduh,1
pengembang tolong sistem blokir mengidentifikasi pemain sok al bertemu peretas,0
samsung grafik macet main mengunduh ta masuk perangkat konpitebel,0
daulod masuk,0
kecewa dahsetalah pembaruan,0
maaf kasih bintang login ya,0
bug memasak main permintaan hbis buka aplikasinya nyaman versi,1
pubg haram,0
kebanyakan pembaruan handphone pacar kuat,1
bug rivaiv benarkan hai tencent teman rivaviv tombol tekan berkali sinyal bagus tolong perbaiki ya,1
bagus,1
game bagus,2
krafton ya pembaruan sinyal stabil wifi lancar main game lancar ya ya,1
pembaruan parah,1
mohon tencent kembalikan main cheat blokir game kakak,0
jos,1
mohon pubg memperbaiki bug petasinyal lancar diperbaiki pemain pakai ponsel kentang nyamankarena main grafik terputus putus kadang pulaunya bug sekitaran mati posisi musuh sekalisekian terima kasih semoga tanggapi pubg,1
rumah elite lutingan sulit,2
bagus gamenya kolap kaisen,2
kecilkan tencent ukuran aplikasi biar main,2
bug sepi lawan eh muncul bug ngapangapain pergerakkan lambatudah nyaman main suka bug sinyal lancar wifi lancar kuota lancar tolong perbaiki,0
halo development mengalami jaringan buruk wifi main cek ms jaringan menjatuhkan turun grafiknya meningkat bagus bagus updatean tolong development jaringan turun,2
gamenya bagus cumaa bug pc android tolong tencent perbaiki bug inii,2
nyaman game,2
ya better to pakai on off button in fitur auto marks menjarah is mengganggu suara supplies ya me it pemain nyaman,2
performa buruk perangkat menengah kebawah harap game diperhatikan optimasi ramah perangkat,0
game bagus,2
game seru,2
kecilkan tencent ukuran aplikasi biar main,2
seru pubg patah mendarat,1
kontrol sulit free fire mudah,1
halo pengembang permintaan saran tolong diadakan fitur hapus pubg permanen jeda da menghapus popularitas rekan rekan menghubungkan akun gmail sosial media jeda alasan persetujuan individu,2
penuh,0
love pubg mobile oke kasih skin aju musim inijadi bintang tambahkan mengacha skin senjata terbaru kasih material berjanji aka bintan bagaimna material menaikan retinggame,1
kasih bintang biar pubg semangat kasih bintang rp gratis ya,2
halo pubg mobile login jaringannya bagus,0
bagus main,2
peta admin,2
babi selesai pembaruan plh mengulang anjing,1
tolong akun pubg peretas orang bertanggung akun,2
suka,2
game kesukaan nu bagus bagus ringan biar ramah all perangkat biar pensiun,1
tencent tolong terblokir account,1
forced tertutup main posisi android,0
serasa ponsel mekedak,2
suka suka,1
kasih bintang penuh grafik perbaiki permudah ponsel ram ram,0
