content,sentiment
tolong meningkat peti odds so keras to dapatkan bagus outfit or senjata skin,2
bug hapus instalan ahh maaf ya,0
game mandang perangkat ponsel,0
game gila lancar maaf turun giga pengembang bertanggung,0
tingkatkan pembaruan ponsel kentang kentaang yeaah,1
bagus,2
pencinta game pubg mobile game dulunya data parah langsung game ponsel sekelas minimal harga juta bawa pensiun kesal bug drop kendala temukan in game kebijakan game memperbaiki terima kasih,1
pemberitahuan pembaruan teman,2
ponsel kentang pensiun pembaharuan berat grafik terputus putus mengganggu game play perwakilan ponsel android gantung sepatu,1
main jam pertandingan pertandingan menit menit masuk game,2
game anjeng,0
apalah daya ram,0
ultimate arena bug,0
akun amarpaung perang,1
gm bagus lancar main tolong baiki cheat pembaharuan,1
kadang menunda jaringan gatau bug,2
login pakai facebook mohon bantu,0
grafik terputus putus bug ukuran pubg,0
bagus,2
hai ya krafton kasih aitem bagus kasih bintang bintang,0
masuk sepuluh ya canda sepuluh,1
bagus,2
game is rusak mengunduh directly on base game is rusak acara cheat keras grafis elite tires,0
sulit kontrol,1
terbaik main game pubg,2
pembaruan ponselnya kuat hapus instalan,1
bug game mohon tencent tolong perbaiki nyaman bermain kolaborasi bagus kontol,1
game bagus bug perbaiki bug pemain nyaman bermain,1
mengunduh sumber error masuk selesai buang buang kuota,0
bagus memuat mengunduh ulang,1
game jelek turun pangkat giliran rekomendasi,0
mohon maaf pengembang mengunduh game begitukan beli tolong pliz macet,0
bagus cheat pubg mobile datanya,1
game ya bagus kalidan bilang keluhan ponsel ya kentang,2
mengunduh pubg biar lihat bp konser,2
tolong is error in bendera of indonesia monaco indonesia bendera is cerah merah monaco bendera is cerah merah indonesia bendera is actually monaco bendera,2
terima kasih,2
bingung game membakar ponsel membuka memain memegang panas,1
game pintu free fire nibos sentuh bertamu perang ups maaf ya salah,0
bosan cheat,1
bagus,2
blokir kasih gerak layar gerak perangkat penyimpanan grafik hd game beli ponsel mahal mahal main ponsel nokia,0
kuota hbis,0
maaf pungb mobile penyimpanannya menghilangkan ponsel ram ram jangn jahat game laku berpikir coba adai versi rendanya main kasiang ruangan ponsel kesal,0
game pubg zaman reali furri keren,0
habis pembaruan bug,1
bagus,2
ok,1
main perangkat ganti perangkat vivo bug gyro menunda penonton mati penonton teman main mohon perbaiki,2
menunda mengalahkan menjarah mengganggu tolong pengembang perbaiki,0
semenjak pembaruan pubg seru berat blokir perangkat orang salah blokir pubg,0
free fire main,1
bintang parah rasakan skrgsemakin kedepan parah bug ysaya memakai ram tolong memikirkan ponsel ram memadai,0
bug sinyal wifi lancar lancar tolong perbaiki game favorit,0
saran dikasih peta pertandingan bug peta,2
bagus gamenya,2
game anganpaan,1
game pembaruan pembaruan,0
minat coba mengunduh ambil contoh mobile legend pembaruan peminat mobile legend minat bro minat coba jadikan pubg game merakyat,0
bagus pembaruan,1
buruan mengunduh ya mengunduh,1
bagus,2
kecilkan mbgb minimal maksimal mbgb ajaa,0
masuk game jaringan wifi merepotkan berpindah data seluler otomatis biaya internet double mohon solusi,2
pertandingan ulang,0
pakai perangkat samsung ram main berat grafik terputus putus drop,0
terima kasih,2
suka game suka main lancar bug saran admin tolong perbaiki ya nyaman,1
bagus,2
bagus,2
pakai wifi berhenti sebentar mengunduh,1
berat game pengguna ponsel ekonomi menengah mainkan game mode game,0
game bagus bug iklan suka muncul musuh mati mohon pengembang tolong iklan dihapus,2
bagus,2
bug berat game meningkatkan iphone kangen pubg tencent,0
mengadakan acara bug tidur,1
ramah main teman pakai akun tamu,0
dl,2
bug hapus instalan ahh maaf ya,0
masuk tayangan ulang picik lanjutan lobi,1
black pink mengunduh,2
lapor bug gyro bergerak pengaturan teropong bidik kadang kadang main,1
main main eh lancar jaringan bagus main game lancar malas,0
terima kasih pubg mobile kenangan indah pensiun kenangan kenangan lupain,2
sisca kohl ponsel sanggup main inii,0
bagus,2
pubg bantuannya akun hilang pembaruan pubg ngebalikan akun,1
rp peawat gantiin dg mobil skin pelit tencent,1
bagus,2
game bagus serulah,1
game pubg mobile kluhan menyarankan acara perbanyak pemain cepat bosan menyelesaikan misieven hadiah skin senjata trial tas trial hlem trial semangat menyelesaikan acara bermain sekedar main tida tujuan,2
anjing perantara iklan,1
bagus,2
game bagus kekurangan musuh profesional ya pemula tolong perbaiki secepatnya,2
game bagus seru,2
seram sahabat ponsel kentang menangis updatean pubg seram,1
grafik buruk,0
keren beda game,2
peretas,0
masuk masuk tulisan otorisasi batalkan,0
gamenya keren,2
bagus,2
ultimate arena bug,0
admin masuk tulisan suka to mengunduh seluler menghubungkan tergantung on milikmu data menanam biaya uang mengunduh berhenti sebentar wifi is nonaktifkan,1
game buruk,0
ok tencent bagus,1
habis pembaruan aplikasi,0
ponsel ganti mengunduh ribuan lancar bugh nonton musuh musuh grafik terputus putus situ jalan sinyal penuh mohon salah bermain,1
kadang data macet kakak tolong sesuaikan,0
greg harry ice fruit fedex pergi sighs,2
lancar buriq free fire musim,1
tug uutncj,2
karakin bag tabrak tanah tewas,1
laporan tanggapan main tdm assault musuhnya teman pembaruan terbaru benarkan bug game masuk game game musuh musuh mohon pencerahannya,1
komar,2
kasih bintang mengunduh koneksi jaringan bagus,0
game main kakak lelah lelah tunggu mengunduh kakak,0
mengunduh,2
game berat tencent kecewa beli rp baju gerak lobi royale pass baju gerak pertandingan terima kasih memperbaiki bug,2
bagus,2
ok,2
mohon maaf berat game bintangnya,1
bagus,2
penyimpanan mohon rampingkan,2
dukung rendah telepon,2
cupu jaringan turun,0
ponsel perem pubg hd mulung free fire sentuh,0
kau hina game,2
ok,2
game keren,1
masuk akun,0
deskripsikan,2
game ya mati asap aduh,0
pilih peta busa,0
tolong meningkatkan graphic halus ekstrim perangkat,1
bintang bintang firaun,0
kasih bintang,1
pengembang keringanan pengguna ponsel kentang,1
terhormat pengembang pubgdengan melaporkan akun pubg retas retas orang bertanggung memohon pengembang pubg membantu mengembalikan akun retas retas orang bertanggung jawabdikarenakan akses akun ubah mengakses akun memohon,2
pembaruan bermain erangel livik grafik terputus putus jaringan ms tolong pertimbangan pubg terima kasih,1
game is fun mengunduh it,1
parah bug mohon diperbaiki,1
dasar puge haram,0
luh we,2
kutu,2
mohon tingkat performa game bug grafik terputus putus disaat ketemu musuh main ponsel ram grafik terputus putus parah,1
bagus mahal tuk meningkatkan,1
memuaskan jaringan daerah beda gamenya berat kasian pemain ponsel kentang lancar,1
bagus suka,2
grafik terputus putus ponsel ram grafik terputus putus,1
gamenya bagus,2
keren,1
bagus,1
mohon pengembang pubg mobile meringankan ukuran perangkat memampunin lancar bug,2
bagus,2
terhormat tencent ganti ponsel bug tertolong ulasan mengalami musuh muncul nyaman pembaruan beda secepat berharap stabil,1
merilis penuh versi lost koneksi pembaruan,2
bagus,2
berat sesuai kecepatan internet indonesia,1
bug,2
coba nyaman wog slebew,1
daya ph kentang,2
game hd,0
coba bintang rekomendasi penuh bintang,1
game jelek memenuhi memori,0
gemini blokir musuh,1
pubg main teman tiernya pubg main memandang tier,2
menarik,2
tolong atasi memuat permintaan jaringan bagus wifi data seluler dihadapkan,1
menangis penyimpanan gacukup aju membersihkan,1
game haram,0
pubg mobile paksa donlow peta ponsel kentang tolong,1
bagus,2
game busuk android ios bug teropong bidik lari bermain liblary benarkan bug memperbarui outfit outfit bagus kualitas game busuk,0
terima kasih pubg jurang menemani bosanan game terbaik,2
tolong admin pubg hapus sistem menghentikan permainan mengganggu pemain seru seru permainan berhenti main mobile legend sistem apus adminnya mengunduh,1
optimasi,1
bagus gila,1
bug reccal perbaikimohon pengembang bugnyasekalian bug pendaratan lompat mati tolong,1
bagus,2
tolong acara royal pass perbarui keren,2
game erugiin orang,2
sakin ringan game ponsel meledak dek kemarin nyaman kl,2
memainkan game,1
bug teman banyakan afk mohon diperbaiki,1
hapus aplikasi pembaruan game sungguh menyedihkan,0
pembaruan bug main nyaman,1
bagus,2
bagus jaringan turun stabil,2
cuku,1
tolong optimalkan game ponsel midrange,2
bagus,2
pubg haram,1
bagus menurutku,2
jelek,1
game haram,0
pubg masuk bacaan pilihan ya,0
tydack ramach,0
bagus,1
jelek,0
grafik terputus putus drop main genshin,1
gamenya bagus berat malas ponsel pubg game penuh isi game hapus salah game,0
bagus,2
mohon maaf mendolot pubg pelostor ulang,0
coba,1
berat bug menarik,0
bagus,1
menyesal pembaruan pembaruan terbaik pemain,1
game jalek,1
tolong perbaiki admin hapus peta menekan sampah ngeheng,1
permainan game menghasil uang lasung pubg menghasilkan uang main spe mata rusak uang meperkay game,0
cobdulu,2
game haram,0
oii perbaiki bug bug sekop adjust sekop bug,1
bagus ok,2
kecewa main rusak game rusak kah maaf ya menghargai up hai main teman tbtb sinyal hilang alasan masuk akal woilah sinyal aman pengurangan sedikitpun ponsel jelek ram rom pembaruan game bejat parah lelah login berkalikali akun sinyal menghilang,0
bagus,1
hadiah tier peringkat,0
gucop,0
pubg ramai,2
admin mengalami pembaruan bug suara senjata terdengar tunggal meletus admin solusi solusi masuk ponsel masuk game coba admin,0
gamenya,1
android memaksa tutup pertengahan game pubg kompatibel android,0
tolong pembaruan data hapus ponsel berat bermain penyimpanan ponsel penuh mohon tim pubg mobile memperbaiki semaksimal salam ayam makan malam,0
bug,1
gamenya bagus loadingnya,0
maaf semaaf maaf tolong kembaliin akun akun hilang mohon bantuan,0
pembaruan nyaman,1
akunnya loginserver authetication gagal,1
puas up bagus turun,0
pubg berpikir cheat,1
assalamualikum ank pubg tolong ya jangn mwng hina gm kecuaali gm free fire walupun beda gm perteng,0
bodoh,2
bagus,1
vektor amunisi puluhan lo tembak kena relod,0
game so rusak pembaruan lancar macet buruk jaringan drop grafik terputus putus so lancar in game be fast to terima kasih,2
pubg jijik sinyal bagus sosial media lancar main game online lancar main pubg jaringan merah jijik,0
game berkualitas terbukti banyaknya bintang server buruk ditambah bug terselesaikan,0
games pembaruan ancur jaringan normal lancar parah ngebuk turun,0
archangel livik,1
admin tolong benarkan bug mode perangyakali muncul analog,1
game sultan ponsel lancar banya perbarui coba kakak kasian kakak bantu ponsel ram ram nelayan sultan aplikasi pubg kp kuat intuk memuat alat game rm ponsel memuat semu,1
kasih bintang takut ram macet,1
game,2
pengembang protes memuat tulisan kalimatan ditukangi bilangan jancker kakak memeriksa ker,0
bug game bug login game masuknya menunda tekan masuk gamenya,1
bug peta miramar,1
bintang pembaruan jelek bug sensivitas berubah,0
game terbaik main baku tembak pegang senjata solusinya masuk ulang habis masuk masuk pertandingan langsung auto mengalahkan,0
game free fire berat ya pembaruan pemain menghapus game free fire semoga cepat diperbaiki game terima kasih ya pengembang baca game hd hapus,0
pubg anjing mati asap kena azab,1
bug,0
game bagus mohon arena acara bagus tencent,2
kerusakan peluru keluarkan,2
suka metro royale,2
putuskan tautan mendukung unbindunlink email nomor telepon mengubah sandi login emailnomor telepon seandai fitur pelepasan putuskan tautan emailnomer kere,0
game minggu mainkan pembaruan pembaruan biar lancar gamenya patah lancar biar teman main filenya pembaruan gamenya lancar terima kasih,0
tolong pengembang ponsel kentang oppo tolong adakan fitur ponsel kentang grafik terputus putus parah main,0
pokok keren,2
ponsel meletup,2
kakak ram lancar grafik terputus putus,1
buka pembaruan buka aplikasinya tolong diperbaiki pembaruan mengunduh,1
ram main pubg,2
pembaruan pubg buka ya,2
masuk ya pakai akun fbkutolong bantuannya,1
main ram,0
salah gacha,0
gamenya seru ponselku ram paksakan main,2
lancar,0
maaf turunkan peringkatnya game konsisten meniru game pengembang sebelah fitur fitur item perang nyata,0
tolong pembuat game login sinyal ponsel ram betulkan hapus instalan game,2
akun pubg blokir kecurangan tencent,0
giroskopnya hidupkan dipengaturan kontrol,1
tencent pubg pemain berkurang karenakan game berat skin sulit dapatkan pemain gratiskan,1
tolong optimalkan media teknologi dimensi seri,1
halo pubg terikasi mainnya pindah free fire maaf ya main pubg pubg terima kasih ya daah daah,1
game,1
kasih bintang gamenya bagus,2
lancar main coba lancar main,0
tolong tencent kembalikan mode zombie erangelsaya membantai zombie oke tencent mementingkan playernya,2
meningkatkan pembaruan login aplikasi error hapus mengunduh ulang,1
kasih ulasan berkomentar game sadari kasih ulasan mengunduh terima kasih membaca komentar semoga sehat lancar lupa orang tua doa terbaik untuknya semoga ulasan bermanfaat terima kasih menyempatkan membaca sd suka membaca suka menulis membosankan suka menulis terima,2
game bagus bug tolong dihilang kn bug ya,2
kasih bintang kesal de merasakan kakak mainnya seru,2
tombol pembaruan,1
pembaruan pikirkan bug pengembang,1
bo,2
login pembaruan bos respone jangkiirk admine somplak tanggapan,0
pengembang habiskan kuota main game mengunduh masuk mengunduh play store mengunduh teraman pengembang suka sulitkan pemain bagus sinyal mbps lancar kasih bintang game sulitkan,0
pembaruan pembaruan ulang,0
bagus,2
cheat,0
suka,2
beruntung hadiah hadiah bagus kepigin senjata bagus bagus acara,1
kadang jaringan lancar suka lancar menentu kadang ktemu musuh suka tegang,1
moments,2
kecewa permintaan habis,0
nyaman main teman semenjak pembaruan ukuran besarbanyak teman pensiun,0
ketemu musuh lancar ya sd perangkat mi profesional,0
pubg grafik buruk,0
main memuat ya suruh pilih salah suruh pilih mode grafik tekan mohon perbaik berkala coba mohon perbaik perbaiki kasih bintang terima kasih,0
bagus,2
game berat,1
bagus semenjak pembaruan bug tolong perbaiki,1
hai dev maafkan ulasan pemain maksimal,2
sistem keamanan msh payah msh pemain curang aplikasi bs membantu pemain cupu dr segi anti lancar langkah rumput asap msh spntasnya game ditinggalkan penggemar bermain scra adil,0
game is fun mengunduh it,1
akun login diakun pemilihan karakter lelah tekan login masuk karakter pubg rusak kyk tolong perbaiki akun,0
bagus game lancar sukses pubg terima kasih,2
game nyaman mainkan ya bug berat game ponsel ram pakai wifi main bugngelek sebagainyatolong perbaiki hapus instalan maunya,0
login facebook ya tolong dibantu akun atuh pusing login pakai facebook,1
game haram,0
bagus,2
saran ponsel kentang,2
habis pembaruan lancar lambat ram aplikasi berjalan pubg game mode sinyal wifi stabil teman salahkan ponsel pengguna game perbaiki,0
bagus,0
grafik terputus putus fire pindah pubg,2
mendapati kegagalan masuk via twitter tolong perbaiki,0
iya bagus buug pink merah perang kesal musuh tembak mati tolong perbaiki bug harap kedepannya dpt harap tanggapan sekian terima kasih,1
masuk gamenya,1
suka,2
oke kasih,1
bug tolong perbaiki mengadakan pembaruan,1
pembaruan sulit ya main,2
pubg mobile buta pemain curang laporan curang tanggapi kecurangan ditemukan pegawai tencent sengaja membiarkan kecurangan menjual kode curang uang hai tencent tolong periksa pegawaimu sambo disana preet,0
kasih bintang permainan ya oke terima kasih terima kasih,1
tolong tencent kurangi penyimpanannya grafik terputus putus kasian ponsel dukung grafik terputus putus,1
gamenya berat mainkan pengguna handphone jutaan,0
bintang pubg berat mengunduh sumber otomatis matikan fitur mengunduh pubg mengunduh data layaryg pakai,1
game bagus orang kebanyakan kasar,1
bug,1
main peta dapatkan bug tombol tembak hilang perbaiki syukur diperbaiki syukur peringkat game turun pengembangnya andalkan,0
